ID_SAEB;ID_REGIAO;ID_UF;CO_MUNICIPIO;ID_AREA;IN_PREENCHIMENTO;TX_Q001;TX_Q002;TX_Q003;TX_Q004;TX_Q005;TX_Q006;TX_Q007;TX_Q008;TX_Q009;TX_Q010;TX_Q011;TX_Q012;TX_Q013;TX_Q014;TX_Q015;TX_Q016;TX_Q017;TX_Q018;TX_Q019;TX_Q020;TX_Q021;TX_Q022;TX_Q023;TX_Q024;TX_Q025;TX_Q026;TX_Q027;TX_Q028;TX_Q029;TX_Q030;TX_Q031;TX_Q032;TX_Q033;TX_Q034;TX_Q035;TX_Q036;TX_Q037;TX_Q038;TX_Q039;TX_Q040;TX_Q041;TX_Q042;TX_Q043;TX_Q044;TX_Q045;TX_Q046;TX_Q047;TX_Q048;TX_Q049;TX_Q050;TX_Q051;TX_Q052;TX_Q053;TX_Q054;TX_Q055;TX_Q056;TX_Q057;TX_Q058;TX_Q059;TX_Q060;TX_Q061;TX_Q062;TX_Q063;TX_Q064;TX_Q065;TX_Q066;TX_Q067;TX_Q068;TX_Q069;TX_Q070;TX_Q071;TX_Q072;TX_Q073;TX_Q074;TX_Q075;TX_Q076;TX_Q077;TX_Q078;TX_Q079;TX_Q080;TX_Q081;TX_Q082;TX_Q083;TX_Q084;TX_Q085;TX_Q086;TX_Q087;TX_Q088;TX_Q089;TX_Q090;TX_Q091;TX_Q092;TX_Q093;TX_Q094;TX_Q095;TX_Q096;TX_Q097;TX_Q098;TX_Q099;TX_Q100;TX_Q101;TX_Q102;TX_Q103;TX_Q104;TX_Q105;TX_Q106;TX_Q107;TX_Q108;TX_Q109;TX_Q110;TX_Q111;TX_Q112;TX_Q113;TX_Q114;TX_Q115;TX_Q116;TX_Q117;TX_Q118;TX_Q119;TX_Q120;TX_Q121;TX_Q122;TX_Q123;TX_Q124;TX_Q125;TX_Q126;TX_Q127;TX_Q128;TX_Q129;TX_Q130;TX_Q131;TX_Q132;TX_Q133;TX_Q134;TX_Q135;TX_Q136;TX_Q137;TX_Q138;TX_Q139;TX_Q140;TX_Q141;TX_Q142;TX_Q143;TX_Q144;TX_Q145;TX_Q146;TX_Q147;TX_Q148;TX_Q149;TX_Q150;TX_Q151;TX_Q152;TX_Q153;TX_Q154;TX_Q155;TX_Q156;TX_Q157;TX_Q158;TX_Q159;TX_Q160;TX_Q161;TX_Q162;TX_Q163;TX_Q164;TX_Q165;TX_Q166;TX_Q167;TX_Q168;TX_Q169;TX_Q170;TX_Q171;TX_Q172;TX_Q173;TX_Q174;TX_Q175;TX_Q176
2023;4;41;4113254;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;4;41;4100707;2;1;B;59;C;A;;;;D;B;B;B;A;B;B;B;A;A;24;2;A;A;B;D;D;B;C;B;B;B;B;B;2;0;C;A;B;B;A;B;B;A;B;B;B;A;A;A;B;A;A;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;B;Transtorno do Espectro Autista - A importância dos Jogos na Alfabetização - Psicomotricidade.;1;3;3;2;3;3;2;3;3;2;A;B;B;B;B;B;B;B;B;A;B;B;B;B;B;62;A;A;A;B;B;B;B;A;;A;A;;;;;;;;;;B;B;A;0;A;A;A;B;B;B;A;;A;B;B;B;B;A;B;A;B;B;B;B;A;B;A;A;A;B;B;2;3;3;2;1;3;1;1;2;A;;;;;;;;;;;;;B;A;B;B;B;B;B;B;A;
2023;4;41;4100608;2;1;A;42;A;A;;;;C;B;A;;;;;;;;;2;A;A;B;C;C;C;B;A;A;B;A;B;1;0;C;A;B;B;B;B;B;B;B;B;A;A;B;A;B;B;B;A;A;A;B;A;A;B;B;B;B;A;B;A;B;B;A;;1;1;4;3;4;3;4;1;1;2;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;2;B;B;B;B;A;B;A;B;B;A;A;;;;;;;;;;B;A;A;2;B;B;B;B;B;A;B;B;B;B;B;C;B;A;B;A;B;B;B;B;B;B;A;A;A;B;B;1;2;2;4;4;1;4;4;1;B;B;A;B;;A;;A;A;A;B;A;A;A;;;;;;;;;
2023;4;41;4100509;2;1;A;33;C;A;;;;D;A;B;A;A;A;A;A;B;A;13;3;B;B;B;C;C;B;D;A;B;B;A;B;3;8;D;A;B;B;B;B;B;A;B;A;A;A;B;A;B;B;B;A;A;B;A;B;A;B;B;A;B;B;A;A;B;A;A;;4;4;2;2;3;3;3;3;3;3;A;B;B;B;B;A;B;B;B;B;B;B;B;B;B;2;B;A;B;B;A;A;A;A;;B;A;A;B;A;A;B;A;A;A;B;B;B;A;2;A;;B;B;B;B;A;;C;B;B;C;B;A;B;A;B;B;B;B;B;B;B;B;A;B;A;;;;;;;;;;B;A;A;B;A;B;;A;A;B;B;A;A;B;A;B;B;B;B;B;B;B;nada a declarar
2023;4;41;4100459;2;1;A;28;C;A;;;;B;;B;;;;;;;B;2;2;A;A;B;C;D;A;C;B;B;B;A;B;2;0;B;A;B;B;B;B;B;B;B;B;B;;;B;B;B;B;B;;A;;;;;;;;;;;B;;;;2;4;3;3;3;3;3;3;4;2;;B;;;B;;B;;B;B;;;;;B;0;B;B;A;B;A;A;B;A;;B;B;A;A;A;A;A;A;A;A;A;B;B;A;0;B;B;B;B;B;B;B;B;A;B;B;A;B;A;B;A;B;B;B;B;B;B;A;A;A;B;B;4;4;4;3;3;4;;2;4;B;;A;A;;A;A;;;;B;;;B;B;;B;A;A;B;B;B;
2023;4;41;4100400;2;1;A;35;A;A;;;;C;B;A;;;;;;;;;7;B;A;A;B;C;A;D;A;A;B;B;B;46;39;B;A;B;B;B;B;B;B;B;B;A;A;B;A;B;B;B;A;A;B;B;B;B;B;B;B;B;B;B;A;B;B;B;Currículo Municipal, Equidade Social e Racial, Gênero e desigualdades, educação em direitos humanos, identificação e percepção de contextos e violações de direitos, etc;2;3;;3;3;;;4;4;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;8;B;B;B;B;A;B;B;B;B;B;A;B;B;B;B;A;A;B;B;B;B;A;A;11;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;A;A;B;B;B;A;B;A;A;A;B;B;2;;;;1;3;1;2;4;B;A;A;A;A;A;;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;
2023;4;41;4100301;2;1;B;51;A;A;;;;C;B;B;A;;;A;;;A;33;3;B;A;B;C;C;C;B;A;A;B;B;B;90;0;C;A;A;B;A;B;B;A;B;B;;;B;;A;A;;;A;C;A;A;A;A;A;;A;;A;;A;;A;;1;1;3;1;1;3;1;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;14;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;B;78;B;B;B;B;B;B;B;B;C;B;B;B;B;;;;B;B;B;B;B;B;A;A;B;B;B;1;1;1;1;1;1;2;2;1;B;A;A;B;A;A;;;;B;;;;B;B;B;B;B;B;B;B;B;
2023;4;41;4100202;2;1;B;42;A;A;;;;D;B;B;B;A;A;B;A;A;A;22;1;A;A;B;C;C;B;C;A;B;B;A;B;0;0;A;A;B;B;A;B;B;A;A;A;A;A;B;B;B;B;A;B;A;C;B;B;A;B;B;B;B;A;A;A;B;B;B;Jovens Empreendedores (SEBRAE)Formação específica para Ensino Fundamebtak e Educação Infantil;4;2;1;4;2;1;2;4;3;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;A;B;B;B;A;B;A;B;B;A;A;;;;;;;;;;B;A;B;2;A;B;B;B;B;A;B;B;A;B;B;A;B;A;A;A;A;B;B;B;B;B;A;A;B;B;B;3;1;1;1;4;1;4;4;1;A;;;;;;;;;;;;;A;;;;;;;;;...
2023;4;41;4100103;2;1;B;35;A;A;;;;D;B;A;;;;;;;;;1;A;B;B;C;C;B;D;A;A;B;A;B;1;1;C;A;B;B;B;B;B;A;A;A;B;A;A;A;B;A;B;A;A;C;A;B;B;B;B;A;B;A;A;A;B;A;A;;1;4;4;4;2;2;2;4;1;4;B;B;B;B;B;B;B;B;B;A;A;B;B;B;B;1;B;B;A;B;A;B;A;A;;A;A;;;;;;;;;;B;A;A;1;A;B;A;B;B;A;A;;C;B;B;C;B;A;A;A;B;A;A;A;A;B;A;A;A;D;B;4;4;3;2;1;4;1;1;4;A;;;;;;;;;;;;;A;;;;;;;;;
2023;4;41;4128807;2;1;B;47;C;A;;;;D;B;B;B;;;;;;;14;3;B;A;C;C;C;A;C;A;B;B;A;B;4;0;A;A;B;B;B;B;B;A;B;B;B;;B;;B;B;B;;B;B;;;;B;B;;;B;;;B;;B;Motivacional;4;4;2;1;1;4;1;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;A;B;A;B;A;B;A;A;;A;A;;;;;;;;;;B;A;A;0;A;B;A;B;B;A;A;;C;B;B;C;B;;;;B;B;B;B;B;B;A;A;A;B;B;1;1;2;2;1;1;3;3;1;A;;;;;;;;;;;;;A;;;;;;;;;Não tenho.
2023;4;41;4128708;2;1;A;55;A;A;;;;D;B;A;;;;;;;;;30;B;A;A;C;C;C;C;B;B;B;B;B;161;58;D;B;B;B;B;B;B;A;A;B;A;A;B;A;A;B;B;B;A;B;B;B;B;B;B;B;B;B;A;A;B;B;A;;2;2;2;4;4;;2;4;1;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;46;B;B;B;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;A;B;B;A;22;B;B;B;B;B;B;B;B;A;B;B;A;B;B;B;A;;B;B;B;B;B;B;A;B;B;B;4;4;4;4;4;4;4;4;4;B;A;A;B;B;B;;A;B;B;A;A;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4128658;2;1;B;41;A;A;;;;D;B;B;A;;;;;;;18;7;B;A;B;C;C;C;C;A;A;B;A;A;0;0;C;B;B;B;B;B;B;B;B;B;A;A;B;A;B;B;B;A;A;C;A;A;A;B;A;B;B;A;A;A;A;A;B;ABA - Especialização sobre o  Transtornos do espectro Autista;1;3;2;4;4;4;1;3;4;4;A;B;B;A;A;B;B;B;B;B;B;B;B;B;B;3;A;B;B;B;A;B;A;B;B;A;A;;;;;;;;;;B;A;A;4;A;B;B;B;B;A;B;B;B;B;B;B;B;;B;;B;B;B;B;B;B;A;A;B;B;B;4;4;4;4;1;4;1;1;4;A;;;;;;;;;;;;;A;;;;;;;;;Sem sugestões.
2023;4;41;4128633;2;1;A;37;C;A;;;;D;B;A;;;;;;;;;4;A;A;B;C;C;B;C;A;B;B;A;B;3;3;D;A;B;B;B;B;A;A;A;B;B;A;A;A;B;B;B;B;A;B;B;B;B;B;B;B;B;A;B;A;B;B;A;;2;4;4;4;4;3;2;4;4;4;B;B;B;B;B;B;B;B;A;B;B;B;B;B;B;1;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;A;2;B;B;B;B;B;B;B;B;C;B;B;A;B;A;A;A;B;B;B;B;B;B;A;A;B;B;B;4;4;4;3;4;4;2;2;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;O QUESTIONÁRIO CONTEMPLA TODOS OS TEMAS.
2023;4;41;4128625;2;1;B;33;C;A;;;;D;B;A;;;;;;;;;6;B;A;C;C;C;B;D;A;A;A;B;A;1;0;D;A;B;B;B;B;B;B;B;B;B;;;A;B;A;B;A;B;B;B;A;A;A;A;A;B;A;A;A;A;A;A;;1;4;4;4;4;3;3;4;4;3;B;B;B;B;B;B;B;B;A;A;A;A;A;A;B;0;A;B;A;B;A;B;A;B;B;A;A;;;;;;;;;;B;A;A;0;A;B;A;A;B;A;B;B;C;B;B;C;B;A;B;A;B;B;A;B;B;B;A;A;B;B;B;4;3;2;3;1;2;1;1;1;A;;;;;;;;;;;;;A;;;;;;;;;
2023;4;41;4128609;2;1;B;57;A;A;;;;D;B;B;B;A;B;B;B;A;A;36;7;B;A;B;D;D;B;D;A;A;B;A;B;6;4;C;A;B;B;B;B;B;B;B;B;A;A;B;A;B;B;B;B;B;A;B;B;B;B;B;B;B;A;B;A;B;B;B;Ensino da Matemática, sequências didáticas,;4;3;4;1;1;2;2;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;4;B;B;B;B;B;B;B;B;B;A;A;;;;;;;;;;B;A;A;4;B;B;B;B;B;B;B;B;A;B;B;A;B;A;A;A;B;B;B;B;B;B;A;A;B;B;B;1;1;2;2;4;1;4;4;1;B;B;A;B;;A;;A;A;B;A;A;A;B;B;B;B;B;B;B;B;B;O questionário contempla o trabalho da Secretaria Municipal de Educação.
2023;4;41;4128559;2;1;B;54;A;A;;;;D;B;B;B;A;A;B;B;A;B;20;32;B;A;B;C;C;B;C;A;A;B;B;B;3;2;C;A;B;B;A;B;B;A;A;A;A;A;B;A;B;B;B;A;A;B;B;B;B;B;B;B;B;A;B;A;B;B;B;Formação continuada sobre saúde mental do professor.;4;1;4;1;1;1;4;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;2;B;B;B;B;B;B;B;B;A;B;B;C;B;A;A;A;B;B;B;B;B;B;A;A;B;B;B;2;1;4;4;4;2;4;4;2;B;A;A;B;A;A;;A;A;A;B;A;A;B;B;A;B;B;B;B;B;B;
2023;4;41;4128500;2;1;B;59;A;A;;;;D;B;B;B;A;B;A;B;A;A;38;9;B;A;B;D;D;B;C;A;A;B;A;B;9;2;D;A;B;B;B;B;B;A;A;B;A;A;B;A;B;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;B;B;;;3;1;1;1;1;2;2;2;1;1;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;3;B;B;B;B;A;B;B;B;B;B;B;A;B;B;B;B;B;B;B;B;B;A;B;3;B;B;B;B;B;B;B;B;C;B;B;C;B;;B;;B;B;B;B;B;B;A;A;A;B;B;2;2;1;1;1;1;4;4;1;B;A;A;B;A;A;;A;A;B;A;A;A;A;;;;;;;;;Sem sugestões.
2023;4;41;4128401;2;1;A;44;C;A;;;;D;B;B;B;B;;;B;;;18;2;A;B;C;C;C;B;C;A;A;B;A;B;11;2;D;A;B;B;B;B;B;B;B;B;B;A;A;A;B;A;A;B;C;B;B;B;A;B;A;B;A;A;A;A;B;A;B;Consciência fonológicaMétodo fonêmicoSaúde sócio emocional;2;3;4;4;3;3;3;3;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;6;B;B;B;B;B;B;B;B;B;A;A;;;;;;;;;;B;B;A;7;B;B;B;B;B;B;B;B;B;B;B;B;B;;;;A;B;B;B;B;B;A;A;B;B;B;4;4;4;2;2;4;1;1;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;Realizar observação em perguntas que muitas vezes não condiz com a realidade local.
2023;4;41;4128302;2;1;B;67;A;A;;;;D;A;B;B;A;B;A;B;A;A;40;7;A;A;D;C;C;D;B;A;A;B;A;B;9;3;B;A;B;B;B;B;B;A;A;B;A;A;B;A;A;B;A;B;A;B;B;B;A;B;B;A;B;A;A;A;B;A;A;;4;1;1;1;1;4;4;1;1;3;A;B;A;A;A;B;A;A;B;A;B;B;B;B;B;1;A;A;B;B;B;B;B;A;;A;A;;;;;;;;;;B;B;A;0;A;A;B;B;B;B;A;;B;B;B;B;B;A;A;A;B;B;B;B;B;A;A;A;A;B;B;4;4;2;4;4;4;1;1;4;A;;;;;;;;;;;;;A;;;;;;;;;
2023;4;41;4128104;2;1;B;51;A;A;;;;E;B;B;;;B;;;;;24;5;B;A;D;C;B;B;C;A;B;B;B;B;33;17;C;B;B;B;B;B;B;B;B;B;;;B;;B;B;B;B;A;B;B;B;B;B;B;B;B;B;B;A;B;B;B;Foi implantado o projeto Justiça restaurativa - Círculo de Construção de Paz;3;3;4;4;3;4;4;4;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;5;B;B;B;B;;;B;B;B;B;B;B;B;B;B;B;A;B;A;A;B;B;A;10;B;B;B;B;B;B;B;B;C;B;B;B;B;;;B;B;B;B;B;B;B;;;B;B;B;4;4;4;1;1;4;1;1;4;B;;B;B;;;;;;;B;;;B;B;B;B;B;B;B;B;B;
2023;4;41;4128005;2;1;B;56;A;A;;;;D;B;B;B;B;B;;;;;31;3;A;A;B;C;C;C;C;A;A;B;A;B;21;46;B;A;B;B;B;B;B;B;B;B;;;B;A;B;B;B;B;A;B;A;B;A;B;A;B;B;A;B;A;B;B;B;Socioemocional;1;3;3;4;4;;2;3;1;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;;;;;;;;;;;;B;B;A;A;B;B;A;B;B;A;A;B;B;A;19;A;B;B;B;B;B;B;B;B;B;B;B;B;;;;B;B;B;B;B;B;A;A;B;B;B;4;4;4;4;4;4;1;1;4;B;A;B;;A;;;;;;B;;;B;B;A;A;A;B;B;B;A;
2023;4;41;4127965;2;1;B;47;A;A;;;;D;B;B;B;A;A;A;A;A;A;28;7;B;A;C;D;C;A;C;A;A;B;A;B;;;D;A;B;B;B;B;B;B;B;B;A;A;B;;;B;;;A;B;B;B;B;B;B;;A;B;B;A;B;B;B;Formacao na area digitalRobotica;1;2;1;4;4;3;4;;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;56;A;B;B;B;B;B;B;B;B;A;A;;;;;;;;;;B;B;A;34;A;B;A;B;B;B;B;B;B;B;B;B;B;A;B;A;B;B;B;B;B;B;A;A;B;B;B;4;4;4;4;4;4;2;2;4;A;;;;;;;;;;;;;A;;;;;;;;;
2023;4;41;4127908;2;1;B;60;C;A;;;;D;B;B;B;A;B;A;B;A;A;40;7;B;A;B;C;C;B;C;A;A;B;B;B;5;0;C;A;B;B;B;B;B;A;A;B;B;A;B;A;B;B;B;B;A;B;B;B;B;B;B;B;B;B;B;A;A;B;B;;1;1;1;4;2;1;1;4;4;4;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;B;B;B;B;B;B;B;A;;A;A;;;;;;;;;;B;B;A;0;B;B;B;B;B;B;A;;C;B;B;C;B;A;B;A;B;B;B;B;B;B;A;A;A;B;B;4;4;3;2;3;4;2;1;2;B;B;A;B;;A;;A;B;A;B;A;A;B;B;B;B;B;A;B;B;B;Deve ser melhorado  a estrutura do questionário quando se trata da função docente e não docentes de funcionários   em relação as escolas e com a Secretaria Municipal de Educação, pois estas  acabam sendo repetitivas e ao mesmo tempo confusas para ser respondidas.
2023;4;41;4127882;2;1;B;50;A;A;;;;D;B;B;B;A;B;B;B;A;A;28;3;B;A;B;C;C;B;B;B;B;B;A;B;6;0;D;A;B;B;A;B;B;A;A;A;B;A;A;B;B;A;B;B;B;A;B;B;B;B;B;B;B;B;;A;B;A;A;;1;1;1;1;1;1;4;1;1;1;B;B;B;A;B;B;B;B;B;A;B;B;B;B;B;0;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;B;0;B;B;B;B;B;B;B;B;B;B;B;B;B;;B;;B;B;B;B;A;A;A;A;A;A;B;1;1;4;1;4;1;4;4;1;B;B;A;B;;B;;A;B;B;A;A;A;B;A;B;B;A;B;B;B;A;Abrangeu todas as questões pertinentes a Rede Municipal de Ensino.
2023;4;41;4127858;2;1;B;42;A;A;;;;E;B;B;B;A;A;B;B;A;A;20;3;B;A;A;C;C;B;C;A;A;B;B;B;5;4;D;A;B;B;B;B;B;B;A;B;A;A;B;A;B;B;B;A;A;B;B;B;B;B;A;B;B;B;B;A;B;B;A;;3;1;2;1;1;2;2;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;2;B;B;B;B;B;B;B;B;C;B;B;A;B;A;A;A;B;B;B;B;B;B;A;A;A;B;B;1;1;2;1;4;1;4;4;2;B;B;A;B;;A;;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4127809;2;1;A;46;A;A;;;;F;A;B;A;B;A;A;A;A;A;10;1;A;B;C;C;B;C;B;B;B;B;A;B;8;1;B;A;B;B;A;B;B;A;A;B;B;A;B;A;B;A;B;B;A;B;B;B;A;B;A;A;A;B;A;A;B;A;B;Cultura e história Locais;4;1;2;4;3;1;4;1;1;3;B;A;B;A;B;B;B;B;A;A;A;A;A;B;B;0;B;B;B;B;A;B;A;B;B;B;B;A;B;B;B;B;B;B;B;A;B;A;A;0;A;B;B;B;B;A;B;B;;B;B;;B;;;;B;B;B;B;A;B;A;A;A;B;A;;;;;;;;;;A;;;;;;;;;;;;;B;A;B;B;A;A;B;A;A;
2023;4;41;4127700;2;1;B;54;A;A;;;;D;B;B;B;A;A;B;B;A;B;30;2;A;A;A;D;D;B;C;B;B;B;B;B;62;12;D;A;B;B;B;B;B;B;B;B;A;A;B;A;B;B;B;A;A;B;B;B;B;B;B;A;B;B;B;A;B;B;B;Diversidade, ensino religioso, frequência escolar, psicologia, fonoaldiologia;4;4;2;4;4;4;3;4;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;6;B;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;B;A;B;23;B;B;B;B;B;B;B;B;C;B;B;B;B;A;B;A;B;B;B;B;B;B;A;A;B;B;B;4;3;3;4;1;4;1;1;4;B;B;A;B;;A;;A;A;B;A;A;A;B;B;B;B;B;A;A;A;A;Elaborar um instrumento de avaliação do SAEB que seja mais incluisivo, contemplando as necessidades do público da Educação Especial.
2023;4;41;4127601;2;1;B;51;A;A;;;;E;B;B;B;;B;;B;;;33;3;B;A;B;D;D;B;D;A;B;B;A;B;11;0;D;A;B;B;B;B;B;B;B;B;B;;B;A;B;B;B;A;C;C;B;B;A;B;A;B;B;B;B;A;B;B;A;;1;3;3;4;4;4;1;3;4;4;A;B;B;A;B;B;B;B;B;B;B;B;B;B;B;0;B;B;B;A;A;B;B;B;B;A;A;;;;;;;;;;B;A;A;0;A;B;B;B;B;B;B;B;B;B;B;C;B;;B;;B;B;B;B;B;B;A;A;B;B;B;1;1;1;1;1;1;2;2;1;B;B;A;A;;A;A;A;A;A;A;B;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4127502;2;1;B;53;C;A;;;;D;B;B;B;;B;B;B;;;32;0;A;A;B;C;C;B;D;B;B;B;B;B;210;10;D;A;B;B;B;B;B;B;B;B;;;B;;B;;;A;A;C;B;B;;B;B;B;B;;B;;B;;A;;;;3;4;;;;;3;;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;56;B;B;B;B;;B;B;B;;A;A;;;;;;;;;;B;A;A;104;B;B;B;B;B;B;B;B;;C;C;;B;;B;;A;;;;;;;;A;C;B;4;4;2;3;3;4;2;1;4;B;B;A;B;;A;;;;B;;;;B;B;B;A;A;B;B;B;B;
2023;4;41;4127304;2;1;A;39;B;A;;;;D;B;B;B;A;B;A;A;A;A;;7;B;A;A;D;D;A;D;A;A;B;B;B;16;9;C;A;B;B;B;B;B;B;B;B;;;B;A;B;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;;1;2;4;4;2;2;4;2;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;5;B;B;B;B;A;B;B;B;B;B;A;B;B;A;A;B;A;B;B;B;B;A;A;4;B;B;B;B;B;B;B;B;A;B;B;B;B;A;A;A;B;B;B;B;B;B;B;B;B;B;B;4;4;4;4;3;4;1;1;4;B;A;A;A;A;A;A;A;B;B;A;A;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4127205;2;1;B;52;A;A;;;;D;B;A;;;;;;;;;11;B;A;C;C;C;B;C;A;A;B;B;B;7;4;B;A;B;B;B;B;B;B;A;B;A;A;B;A;B;B;B;B;A;B;B;B;B;B;A;B;B;A;B;A;B;B;A;;2;1;1;1;1;1;3;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;3;B;B;B;B;B;B;B;B;B;A;A;;;;;;;;;;B;B;A;3;B;B;B;B;B;B;B;B;B;B;B;B;B;A;B;A;B;B;B;B;B;B;A;B;A;B;B;1;2;1;3;3;1;4;4;1;B;A;A;B;A;A;;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4127106;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;4;41;4126900;2;1;B;44;C;A;;;;D;B;B;B;A;A;B;B;A;A;13;2;A;A;C;C;C;D;D;A;B;B;A;B;3;0;B;A;B;B;B;B;B;A;A;B;A;A;B;A;B;A;B;B;A;B;B;B;B;B;B;A;A;B;A;A;B;A;A;;1;1;1;1;1;1;4;1;2;1;B;B;B;A;B;B;B;B;B;A;B;B;B;B;B;0;B;B;B;B;A;B;B;B;B;B;B;A;B;B;B;B;B;B;B;A;B;B;B;0;A;B;B;B;B;A;B;B;B;B;B;A;B;A;A;A;B;B;B;B;B;B;A;A;B;B;B;1;1;2;1;1;2;4;4;1;B;B;A;B;;A;;A;B;A;B;A;A;B;B;A;B;B;A;A;A;B;Aparecer questões sobre a necessidade dos municípios em relação a suas necessidades (ônibus escolares, infraestrutura das escolas, imobiliário escolar) se os municípios estão necessitando desses itens e se são atendidos pelo Governo Federal.
2023;4;41;4126801;2;1;B;42;A;A;;;;D;B;B;B;A;B;A;B;A;A;13;2;A;A;A;C;D;B;D;B;A;B;A;B;92;5;D;A;B;B;B;B;B;B;B;B;A;B;A;A;A;B;B;B;A;B;B;B;B;B;B;B;B;B;B;A;B;B;A;;1;2;;1;;;;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;50;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;4;B;B;B;B;B;B;B;B;A;B;B;B;B;A;B;A;A;B;B;B;B;B;A;A;A;B;B;1;1;1;;3;1;3;3;;B;A;A;B;A;A;;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;
2023;4;41;4126702;2;1;B;57;C;A;;;;D;B;B;B;A;A;B;A;A;A;38;7;B;A;C;C;C;B;C;A;A;B;B;B;15;3;D;A;B;A;A;A;A;B;A;A;A;A;B;B;B;B;B;B;A;B;B;B;B;;B;B;;B;B;;B;B;;;2;1;2;1;2;2;2;2;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;B;B;B;B;A;B;B;A;;A;A;;;;;;;;;;B;B;B;0;B;B;B;B;B;B;A;;C;B;B;B;B;;;;B;B;B;B;B;B;A;A;B;D;B;1;1;1;1;1;1;1;1;1;A;;;;;;;;;;;;;B;A;B;A;A;B;B;B;B;Questionário muito bem elaborado, onde questiona a importância de cobrar melhores resultados do professor, bem como do diretor, inclusive com bonificação para os que obtiverem bons resultados. Gostaria de ressaltar que muitas secretarias pequenas utilizam um só coordenador tanto para a educação Infantil e Ensino Fundamental. A nossa Secretaria por ser pequena, todos os funcionários nela lotados atendem as 3 escolas existentes no município desde a coordenação, psicóloga, psicopedagoga, nutricionista, diretora de merenda escolar e os motoristas do transporte escolar.
