ID_ESCOLA,TIPO_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,Cluster_MT,Cluster_LP,Cluster_3D
61448131,Pública,254.96321933333337,252.88520753333333,4.941333333333334,1,1,1
61448135,Pública,273.2432630833333,267.9078467291667,4.828979591836735,1,1,1
61448138,Pública,276.3565146212121,272.6328046666667,4.448095238095238,2,3,3
61448143,Pública,281.6859373095238,294.66941171428573,5.345121951219512,1,1,1
61448147,Pública,285.5487461551724,271.1170324137931,5.3447272727272725,1,1,1
61448149,Pública,277.87589178571426,286.68633878571427,5.323846153846154,1,1,1
61448150,Pública,3433.188047431818,284.01448486363637,5.070722891566265,3,1,4
61448151,Pública,279.40182070786517,279.2300932921348,5.313139534883721,1,1,1
61448158,Pública,226.80757777777777,225.91372338888888,3.8472222222222223,2,3,3
61448159,Pública,265.88835093023255,251.2686923023256,4.3566666666666665,2,3,3
61448161,Pública,264.4760733103448,263.3754052586207,4.170727272727273,2,3,3
61448176,Pública,240.95326783333337,246.88465072222223,3.60875,2,3,3
61448178,Pública,261.6692212173913,258.8134594782609,4.870869565217391,1,1,1
61448180,Pública,259.39587422222223,279.297716979798,5.009139784946236,1,1,1
61448599,Pública,278.93028801234567,288.3830397160494,5.156883116883117,1,1,1
61448601,Pública,273.3778951,282.6368593,5.151578947368421,1,1,1
61448606,Pública,259.5057079375,250.9278979375,4.695609756097561,1,1,1
61448607,Pública,280.7527912692308,276.0644524807692,5.225686274509804,1,1,1
61448608,Pública,239.15794558064516,236.2950161935484,4.97,1,1,1
61448611,Pública,249.46047760975608,261.74785297560976,4.678461538461539,1,1,1
61448612,Pública,299.38919938888887,304.9434658888889,5.131176470588235,1,1,1
61448619,Pública,326.2918619491525,327.4907959322034,5.788448275862069,1,1,1
61448621,Pública,276.0756729122807,278.4378122280702,5.43504424778761,1,1,1
61448623,Pública,285.86617379545453,288.27899911363636,4.984523809523809,1,1,1
61448625,Pública,247.93879529411765,274.42400064705885,4.952,1,1,1
61448626,Pública,272.139559125,284.62820784375,5.33125,1,1,1
61448630,Pública,264.81210936363635,257.9342785909091,4.3965,2,3,3
61448631,Pública,260.5029487761194,265.3452357313433,4.5320967741935485,2,3,1
61448632,Pública,251.18508387096773,258.5747640967742,4.114166666666667,2,3,3
61449054,Pública,273.87096422222226,284.57527833333336,4.6312500000000005,2,1,1
61449070,Pública,278.62167458125,293.25900874375,5.398441558441559,1,1,1
61449071,Pública,277.667056171875,288.9910194375,5.465811965811966,1,1,1
61449072,Pública,337.50539741618496,323.2624111098266,5.879819277108433,1,1,1
61449074,Pública,266.6801613404255,285.258765212766,4.9375,1,1,1
61449075,Pública,259.65364102631577,261.7400563947368,4.8978947368421055,1,1,1
61449076,Pública,232.24109692063493,223.9876652063492,4.904909090909091,1,1,1
61449078,Pública,246.99195658,243.976084,5.125081967213115,1,1,1
61449079,Pública,258.17192730769233,262.1303623846154,4.975402298850574,1,1,1
61449081,Pública,253.70226638461537,271.20560146153844,5.061538461538461,1,1,1
61449085,Pública,273.73675953846157,284.11509092307693,4.363076923076923,2,3,3
61449089,Pública,255.79281425,272.3865872083333,4.800588235294118,1,1,1
61449090,Pública,242.72146188235297,246.32165717647055,4.2875,2,3,3
61449091,Pública,269.22192146153844,274.0189589230769,4.080384615384616,2,3,3
61449092,Pública,263.89639832258064,254.22823451612905,3.966071428571429,2,3,3
61449094,Pública,279.80847569444444,2670.650175638889,4.831857142857142,1,2,1
61449095,Pública,4084.996019425,270.5898133625,4.571558441558442,3,3,4
61449097,Pública,258.06553925925925,257.6714752222222,4.336923076923077,2,3,3
61449098,Pública,266.09245585,253.85820775,4.733333333333333,1,1,1
61449100,Pública,263.183513175,4727.68814445,5.185128205128205,1,2,1
61449101,Pública,4822.038571308511,331.17129090425533,5.649,3,1,4
61449102,Pública,277.3071347583893,281.70837206040267,5.193846153846154,1,1,1
61449104,Pública,288.6471553529412,293.9725192352941,5.00875,1,1,1
61449107,Pública,261.668824974359,272.84048156410256,4.651351351351352,1,1,1
61449109,Pública,264.00985881818184,275.5439879090909,4.076363636363636,2,3,3
61449113,Pública,240.5070394347826,239.5242503478261,4.975238095238095,1,1,1
61449114,Pública,258.8226187272727,267.38347227272726,4.413666666666667,2,3,3
61449119,Pública,275.4440954102564,287.58105815384613,4.732368421052632,1,1,1
61449122,Pública,279.00764894117646,6852.626824254902,4.981111111111111,1,2,1
61449123,Pública,276.927931375,279.38376147499997,5.116944444444444,1,1,1
61449124,Pública,246.666558875,238.6575433125,4.748125,1,1,1
61449128,Pública,249.6484928181818,237.1975700909091,4.178181818181818,2,3,3
61449135,Pública,256.2661321052632,267.1107782631579,4.231481481481482,2,3,3
61449143,Pública,264.3612386875,252.121235125,5.1206249999999995,1,1,1
61449145,Pública,271.7344138548387,276.05869259677416,5.147547169811321,1,1,1
61449147,Pública,268.04159595454547,258.3505916818182,4.051363636363637,2,3,3
61449148,Pública,293.0374780547945,291.4690665890411,5.1574285714285715,1,1,1
61449151,Pública,263.5455646,278.1282223333333,5.086,1,1,1
61449152,Pública,6128.982799431818,264.9827893409091,4.305,3,3,4
61449153,Pública,266.4404331794872,7552.52419825641,5,1,2,1
61449157,Pública,266.5421387777778,262.891412,4.8412500000000005,1,1,1
61449161,Pública,281.15151191666666,279.83570335,5.127758620689655,1,1,1
61449163,Pública,2171.84248756962,274.79414567088605,5.277,3,1,4
61449169,Pública,307.126593368421,308.98366129824564,5.2310869565217395,1,1,1
61449170,Pública,255.78231871014492,254.84515639130436,4.46984375,2,3,3
61449171,Pública,5985.8233535,247.7837173421053,4.092702702702702,3,3,4
61449172,Pública,278.93985396341463,2879.013628914634,4.96641975308642,1,2,1
61449175,Pública,283.7027241511628,279.3427023255814,4.575119047619047,2,1,1
61449193,Pública,4115.360766192308,274.0004665,4.424935064935065,3,3,4
61449202,Pública,239.69408106451613,251.51783306451617,4.610740740740741,2,1,1
61449223,Pública,278.10355429411766,283.16666594117646,4.590625,2,1,1
61449531,Pública,268.5037043928571,276.51440982142856,4.997857142857143,1,1,1
61449532,Pública,270.81521154761907,272.4339750357143,5.2370731707317075,1,1,1
61449533,Pública,4192.398481578947,265.24675619298245,4.9859183673469385,3,1,4
61449536,Pública,320.5569088526316,316.71259337894736,5.798817204301075,1,1,1
61449537,Pública,263.87300225,252.320472,4.428461538461539,2,3,3
61449540,Pública,247.6992437142857,254.62944397142857,4.993030303030303,1,1,1
61449541,Pública,258.6013618301887,250.17299916037737,4.985,1,1,1
61449542,Pública,253.46785931666668,264.62320646666666,5.0754716981132075,1,1,1
61449545,Pública,276.67647463157897,259.48003815789474,4.8,1,1,1
61449550,Pública,274.2404222,286.16982808,4.565,2,3,1
61449551,Pública,281.73532586046514,264.7393231162791,4.537027027027027,2,3,1
61449555,Pública,260.133605,268.6893092222222,5.00375,1,1,1
61449557,Pública,243.3097834761905,251.97952350476191,5.015714285714286,1,1,1
61449559,Pública,273.43196454285714,255.16556371428572,4.031875,2,3,3
61449561,Pública,306.72797579710146,1830.5884762222224,5.541088082901554,1,1,1
61449563,Pública,314.2557429,311.26079768,4.901914893617021,1,1,1
61449565,Pública,249.77898921621625,239.43382635135137,4.407058823529412,2,3,3
61449568,Pública,283.6385290263158,289.0482922631579,4.556756756756757,2,3,1
61449569,Pública,251.78346386666664,251.47336293333333,3.798,2,3,3
61449572,Pública,271.39303156382977,272.7124604148936,5.353068181818181,1,1,1
61449574,Pública,284.5825398571429,261.29819304761907,4.907804878048781,1,1,1
61449576,Pública,264.92922154545454,264.03679504545454,4.3625,2,3,3
61449578,Pública,257.01785433333333,249.78230414285716,4.21,2,3,3
61449583,Pública,254.10532924242423,262.2272953181818,4.506615384615385,2,3,1
61449585,Pública,7064.120732051282,297.2295659230769,5.0427027027027025,3,1,4
61449587,Pública,275.8118888527607,274.255737601227,5.209483870967742,1,1,1
61449588,Pública,279.76602055932204,283.6289948305085,5.197321428571429,1,1,1
61449590,Pública,271.9065624390244,280.9904454878049,4.802987012987013,1,1,1
61449591,Pública,249.14004545454543,254.8189368181818,4.7318181818181815,1,1,1
61449592,Pública,265.35227421875,269.3141639375,4.417096774193548,2,3,3
61449594,Pública,258.3326548933333,3502.119320893333,4.048219178082192,2,2,1
61449599,Pública,269.6866798,275.75060215999997,4.4366666666666665,2,3,3
61449600,Pública,268.0679139324324,275.47148374324325,5.078601398601399,1,1,1
61449605,Pública,289.11464333333333,289.75583272222224,4.46,2,3,3
61449607,Pública,267.5681567619048,282.4867920476191,5.0535,1,1,1
61449609,Pública,267.86268648387096,4017.5786237741936,4.789661016949153,1,2,1
61449610,Pública,259.70471997826087,256.1446579565217,4.936,1,1,1
61449621,Pública,260.30842554054055,262.2554537297297,5.467352941176471,1,1,1
61449623,Pública,5930.646568770833,272.57628625,4.835909090909091,3,1,4
61449624,Pública,268.95760145238097,258.51944245238093,4.762380952380952,1,1,1
61449626,Pública,6291.106309882353,268.2418318431373,5.132083333333333,3,1,4
61449627,Pública,261.97374439130436,268.15313460869567,4.951044776119403,1,1,1
61449628,Pública,244.86739389655173,239.37699756896552,3.9496491228070174,2,3,3
61449631,Pública,269.547678984375,277.47726753125,4.990967741935484,1,1,1
61449632,Pública,255.54442277777775,273.80534611111113,4.363333333333333,2,3,3
61449633,Pública,275.68668652173915,270.661365,4.886511627906977,1,1,1
61449634,Pública,266.52425052380954,258.16294642857144,4.626666666666667,2,1,1
61449642,Pública,272.24388329032257,276.5940285483871,4.126129032258064,2,3,3
61449645,Pública,2612.3673330510205,279.04337424489796,5.206813186813187,3,1,4
61449647,Pública,263.20838004651165,271.55680258139535,4.6830232558139535,1,1,1
61449651,Pública,284.5220674621212,287.29699624242426,5.447615384615385,1,1,1
61449652,Pública,287.9402427714286,294.03135908571426,4.931,1,1,1
61449654,Pública,295.238633825,290.393865625,4.529487179487179,2,3,1
61449656,Pública,268.23402645,266.2579718,5.0205,1,1,1
61449657,Pública,260.69523578947366,268.57416913157897,5.002285714285715,1,1,1
61449660,Pública,284.51873537931033,281.2638307241379,4.973793103448275,1,1,1
61449661,Pública,243.49527397435895,248.096487,4.67,1,1,1
61449662,Pública,262.4351507727273,250.40957327272727,4.976904761904762,1,1,1
61449663,Pública,266.4814791388889,3809.156672826389,4.957692307692308,1,2,1
61449670,Pública,288.17536310945275,286.661688079602,5.044213197969543,1,1,1
61449671,Pública,271.7604549,284.6684712,4.7780000000000005,1,1,1
61449672,Pública,276.35520583333334,292.5699144166667,5.292272727272727,1,1,1
61449673,Pública,294.12338326153844,305.6806447384615,5.506178010471205,1,1,1
61449683,Pública,271.3096019411765,263.5654293529412,5.126470588235294,1,1,1
61449695,Pública,261.0599652159091,269.52224211363637,4.999775280898876,1,1,1
61449697,Pública,253.99451673913043,264.0585703043478,5.218636363636364,1,1,1
61449713,Pública,271.5609765257732,3735.709139865979,5.150520833333333,1,2,1
61449842,Pública,262.8577590666667,261.61686456666666,3.9015384615384616,2,3,3
61449843,Pública,265.6199423846154,260.25108723076926,4.906923076923077,1,1,1
61449844,Pública,252.0190996491228,264.4166712280702,4.061538461538461,2,3,3
61449850,Pública,349.01408704838707,333.05608827419354,5.504915254237289,1,1,1
61449856,NA,266.9401153333333,268.32884858333335,4.6872727272727275,1,1,1
61450125,Pública,259.2873864090909,270.16153672727273,3.798421052631579,2,3,3
61450127,Pública,295.21576684375003,298.0072264375,4.765333333333333,1,1,1
61450139,Pública,1847.09278165625,1932.4045379,5.401513157894737,3,1,1
61450143,Pública,255.10527670588235,247.5596764411765,4.2709090909090905,2,3,3
61450144,Pública,251.25584638461535,245.2241901923077,4.381666666666667,2,3,3
61450147,Pública,268.96361304285716,282.80399364285717,5.413872549019608,1,1,1
61450153,Pública,263.11802557471265,274.00156483908046,5.03038961038961,1,1,1
61450156,Pública,252.2636151898734,241.38542659493672,4.46,2,3,3
61450162,Pública,264.5082844166667,253.09506541666667,5.157826086956522,1,1,1
61450168,Pública,290.81933458333333,275.3566863611111,5.131666666666667,1,1,1
61450173,Pública,265.4825897821782,270.56881835643566,5.20621052631579,1,1,1
61450175,Pública,273.6684067,274.5842095,4.377142857142857,2,3,3
61450177,NA,371.34504947368424,345.32363963157894,6.521578947368421,1,1,1
61450184,Pública,275.7170650864197,278.14458638271606,5.085657894736842,1,1,1
61450207,Pública,261.4904647446809,263.4468680638298,4.806808510638298,1,1,1
61451113,Pública,248.79351787096775,250.78372648387096,5.0875,1,1,1
61451129,NA,358.2383628333333,337.21734947916667,6.373125,1,1,1
61451131,Pública,243.48559105,255.90484625,4.593333333333334,2,1,1
61451133,Pública,2648.6438335423727,306.3579503163842,5.538292682926829,3,1,4
61451135,Pública,239.8212145,269.6590448,4.693,1,1,1
61451136,Pública,259.7333699425287,271.96088197701147,5.123882352941177,1,1,1
61451138,Pública,281.5041621355932,293.8462848983051,5.1722222222222225,1,1,1
61451139,Pública,271.0722757094972,265.7168801005587,5.262832369942196,1,1,1
61451144,Pública,6351.394768234042,7290.154746574468,5.014418604651163,3,2,4
61451145,Pública,284.62420186363636,300.65912881818184,5.086818181818182,1,1,1
61451147,Pública,257.6712224285714,286.4893780714286,4.595217391304348,2,1,1
61451148,Pública,266.57017933333333,276.5230291282051,5.149705882352941,1,1,1
61451157,Pública,306.7304582463768,301.18933869565217,4.7205970149253735,1,1,1
61451158,Pública,265.28906245,241.15328425,4.452,2,3,3
61451159,Pública,233.24480042857144,12488.920126714283,4.127222222222223,2,2,2
61451160,Pública,242.13287216666663,232.5440965,4.035555555555556,2,3,3
61451166,Pública,273.9497310714286,274.89233925,4.999642857142857,1,1,1
61454081,Pública,249.62052750617283,246.91318952674897,5.109929577464789,1,1,1
61454084,Pública,256.72347496551725,288.83042337931033,4.794814814814814,1,1,1
61454086,Pública,266.9318594695652,279.86705749565215,5.0784375,1,1,1
61454094,NA,338.0479529,301.40645916666665,6.473913043478261,1,1,1
61454096,Pública,257.453149,271.6792602692308,4.619230769230769,2,1,1
61454098,Pública,260.58903382051284,272.25106864102565,5.167222222222223,1,1,1
61454099,Pública,256.6802525547445,259.50946340145987,5.173145161290322,1,1,1
61454101,Pública,266.85926494666666,259.9925524266667,5.2676388888888885,1,1,1
61454102,Pública,243.67169803846153,241.0463165769231,5.017727272727273,1,1,1
61454103,Pública,266.6950451090909,274.5310374181818,5.155208333333333,1,1,1
61454104,Pública,242.8138821,260.80642714,4.7689130434782605,1,1,1
61454105,Pública,313.03629905882354,305.4318390588235,5.535562913907285,1,1,1
61454108,Pública,287.2793726831276,1234.163707308642,5.670854700854701,1,1,1
61454109,Pública,285.53922387634407,302.8264915645161,5.627752808988764,1,1,1
61454111,Pública,265.2745688785047,282.77787354205606,5.183232323232323,1,1,1
61454113,Pública,270.6438787777778,277.5275821904762,4.512258064516129,2,3,1
61454114,Pública,282.46733311805554,294.3556207152778,4.916412213740458,1,1,1
61454115,Pública,245.7472455510204,245.1340868979592,4.3148888888888886,2,3,3
61454116,Pública,285.64823776470587,281.47386720588236,4.765303030303031,1,1,1
61454117,Pública,285.83864934883724,291.65356223255816,5.005609756097561,1,1,1
61454118,Pública,241.37277626666668,277.4690339333333,4.42,2,3,3
61454120,Pública,269.8593030566038,276.0342821698113,4.905360824742268,1,1,1
61454122,Pública,228.6847353,244.0172604,4.612,2,1,1
61454123,Pública,259.8241046727273,265.87474523636365,5.0488679245283015,1,1,1
61454124,Pública,264.65519689473683,284.48812478947366,5.072631578947369,1,1,1
61454126,Pública,271.7901060645161,268.29660196774194,4.205483870967742,2,3,3
61454127,Pública,250.01381906542056,251.2103693831776,5.230434782608696,1,1,1
61454130,Pública,272.079570875,273.34592216666664,5.195434782608696,1,1,1
61454131,Pública,259.81368825,252.11614058333333,4.011666666666667,2,3,3
61454133,Pública,289.13895644444443,301.7704157222222,5.697647058823529,1,1,1
61454137,Pública,281.5491673896104,276.4337544025974,5.312957746478873,1,1,1
61454138,Pública,277.988469,289.85601645454545,4.212727272727273,2,3,3
61454139,Pública,281.9018636268657,278.34648905970147,5.064461538461538,1,1,1
61454143,Pública,256.2268525116279,5401.811753697674,4.187441860465117,2,2,1
61454145,Pública,260.85216092436974,2159.1018033529413,5.065765765765765,1,2,1
61454146,Pública,264.13995525,264.3973311,4.997948717948718,1,1,1
61454594,Pública,275.01804004166667,279.2138944166667,5.028636363636363,1,1,1
61454598,Pública,235.48524715,219.66793605,4.26,2,3,3
61454599,Pública,246.23358827272727,242.32332636363637,4.53,2,3,1
61454600,Pública,282.0524338409091,289.62530182954544,5.029625,1,1,1
61454601,Pública,279.9616422839506,279.73519707407405,4.7017105263157895,1,1,1
61454602,Pública,280.072998175,283.821708225,4.966666666666667,1,1,1
61454606,Pública,272.1525548,276.1580939285714,5.013880597014925,1,1,1
61454613,Pública,255.754714375,274.158249625,4.26875,2,3,3
61454614,Pública,259.8136712,273.2955415111111,4.483555555555555,2,3,3
61454618,Pública,252.49018036734697,247.0412538571429,4.43891304347826,2,3,3
61454619,Pública,260.3242440730337,269.76927102808986,5.012807017543859,1,1,1
61454623,Pública,259.0905221,251.35940695,5.055238095238095,1,1,1
61454627,Pública,3684.2707214269662,275.99945192134834,4.624880952380952,3,1,4
61454630,Pública,261.25455004761903,265.0120956190476,4.77475,1,1,1
61454636,Pública,267.5275999090909,274.54580154545454,5.392,1,1,1
61454637,Pública,252.0109267727273,259.4233420909091,4.620952380952381,2,1,1
61454639,Pública,250.3970826,255.53803972857145,5.1059090909090905,1,1,1
61454640,Pública,269.8455451176471,304.06764570588234,5.032857142857143,1,1,1
61454644,Pública,236.92866933333335,248.81654466666663,4.051363636363637,2,3,3
61454645,Pública,257.82101908,260.34131252,4.539375,2,3,1
61454651,Pública,251.3742512553191,261.5844070106383,5.2975,1,1,1
61454652,Pública,270.61090137037036,266.14407022222224,4.597547169811321,2,1,1
61454655,Pública,268.6109658,6523.839213511111,4.437045454545455,2,2,1
61454656,Pública,269.05372816,278.71439596,4.822916666666667,1,1,1
61454659,Pública,283.87111146666666,274.73598433333336,4.458,2,3,3
61454660,Pública,272.7627436101695,277.46595902542373,5.152894736842105,1,1,1
61454661,Pública,275.2526949818182,287.00213238181817,4.861960784313726,1,1,1
61454663,Pública,283.0551206406926,290.52436133333333,5.276027397260274,1,1,1
61454665,Pública,244.06121263793105,257.063807,4.703703703703704,1,1,1
61454666,Pública,266.16658219047616,273.44243485714287,4.992380952380953,1,1,1
61454669,Pública,274.3413107027027,287.56143297297297,5.0926470588235295,1,1,1
61454670,Pública,266.1156832304348,265.79340093043476,5.128899521531101,1,1,1
61454671,Pública,283.7413841954023,283.4632343678161,5.0130487804878046,1,1,1
61454672,Pública,276.6521982352941,280.2204997647059,4.495294117647059,2,3,1
61454680,Pública,268.0709852093023,276.90727269767444,4.702051282051282,1,1,1
61454681,Pública,287.654057,299.986187,4.82,1,1,1
61454683,Pública,274.7721978974359,282.0534527948718,5.435263157894737,1,1,1
61454685,Pública,243.9092345652174,242.8090436304348,4.4018421052631576,2,3,3
61454698,Pública,254.1549170240964,260.93023572289155,4.434666666666667,2,3,3
61454701,Pública,251.43310967857144,260.00079214285716,4.7525,1,1,1
61454716,Pública,253.8723340625,247.3062818125,4.0512500000000005,2,3,3
61454719,Pública,269.8678029238095,3545.6399559428573,4.853936170212766,1,2,1
61454726,Pública,297.6169918061224,307.0161909897959,4.802247191011236,1,1,1
61454731,Pública,327.3153918095238,305.7317207142857,5.485714285714286,1,1,1
61455416,Pública,269.3409588425926,274.8113524907407,5.126122448979592,1,1,1
61455424,Pública,258.1161991428571,285.9584000357143,5.102142857142857,1,1,1
61455435,Pública,269.22953445,291.73955540000003,5.576315789473684,1,1,1
61455436,Pública,2880.1463518256883,278.9912993027523,5.211666666666667,3,1,4
61455437,Pública,270.05844,292.20754779310346,5.40551724137931,1,1,1
61455438,Pública,255.55901896638656,274.68122270588236,5.063909090909091,1,1,1
61455442,Pública,269.0001137111111,4162.501498377777,5.284705882352942,1,2,1
61455444,Pública,266.1920632222222,267.4414884074074,4.3464,2,3,3
61455446,Pública,287.7517647628866,292.5802166701031,5.495384615384616,1,1,1
61455447,Pública,261.05730456637167,261.18356140707965,4.443039215686275,2,3,3
61455451,Pública,282.2323218888889,283.80469755555555,4.998888888888889,1,1,1
61455452,Pública,269.69776506666665,281.66465208,4.900714285714286,1,1,1
61455454,Pública,340.95721715999997,333.08567092,5.298918918918919,1,1,1
61455455,Pública,264.79904674193546,273.3438827096774,5.442950819672131,1,1,1
61455457,Pública,263.77797978666666,261.45073564,4.851111111111111,1,1,1
61455458,Pública,274.545656625,273.71619441666667,4.7175,1,1,1
61455459,Pública,291.51053086666667,290.848413,5.040666666666667,1,1,1
61455463,Pública,266.9512332307692,12084.530872653846,4.988,1,2,2
61455464,Pública,244.3072222,272.78574455,4.5952631578947365,2,1,1
61455465,Pública,269.60542106896554,277.97341856896554,5.2117543859649125,1,1,1
61455467,Pública,252.74367565217392,252.4489495217391,5.027619047619048,1,1,1
61455468,Pública,253.69244642105264,253.08614321052633,4.8178947368421055,1,1,1
61455471,Pública,272.2440304137931,274.0441228965517,5.003846153846154,1,1,1
61455472,Pública,297.7733115227273,296.13498211363634,4.547727272727273,2,3,1
61455478,Pública,271.2356748181818,271.36982445454544,4.621,2,1,1
61455481,Pública,239.0890981111111,233.4160244074074,3.931111111111111,2,3,3
61455482,Pública,239.73272948214284,241.0661645,4.388846153846154,2,3,3
61455484,Pública,272.57215085714284,277.35177578571427,4.5488888888888885,2,3,1
61455486,Pública,255.99800213793105,254.98085048275863,4.082962962962963,2,3,3
61455487,Pública,241.35306785106383,4928.752607468085,4.5659090909090905,2,2,1
61455935,Pública,265.1771141818182,258.74187218181817,3.998181818181818,2,3,3
61455936,Pública,250.03004516666667,247.6182372222222,4.175,2,3,3
61455937,Pública,287.963749,272.7810993333333,4.783333333333333,1,1,1
61455940,Pública,288.4473968888889,289.9488705972222,4.891,1,1,1
61455943,Pública,275.74699292857144,266.20982007142857,4.246153846153846,2,3,3
61455944,Pública,260.17325064864866,266.9274469189189,5.087878787878788,1,1,1
61455945,Pública,266.750795,273.20606638297875,4.7364444444444445,1,1,1
61455950,Pública,254.86286581818183,256.01316545454546,4.131818181818182,2,3,3
61455951,Pública,275.9976085384615,28765.495000692303,4.252307692307692,2,4,2
61455952,Pública,235.02861416666667,221.77192675,4.226,2,3,3
61455953,Pública,250.97539633333332,247.22457489583337,4.524130434782609,2,3,1
61455965,Pública,258.7640653770492,268.58700655737704,4.639661016949153,2,1,1
61455967,Pública,249.9977255,216.34370191666667,4.275833333333333,2,3,3
61455969,Pública,245.44227657142855,206.28732742857144,4.866666666666667,1,1,1
61455971,Pública,265.8181607004831,273.87485901932365,5.10135,1,1,1
61455974,Pública,266.85725865053763,1622.7311635860217,5.210710382513661,1,2,1
61455976,Pública,272.8043417295597,1889.7795043333333,5.484966887417219,1,1,1
61455978,Pública,281.9073519846939,286.87735215816326,5.472150537634408,1,1,1
61455979,Pública,258.70483336363634,277.5664429090909,5.047727272727273,1,1,1
61455980,Pública,265.124497,277.07253662903224,4.510094339622642,2,3,1
61455981,Pública,282.90921542857143,4159.809568510204,5.282765957446808,1,2,1
61455982,Pública,251.58271126035504,251.6965823668639,4.511962025316456,2,3,1
61455983,Pública,260.3034842195122,259.40048202439027,4.384146341463414,2,3,3
61455984,Pública,268.2837962297297,275.37281644594594,4.493661971830986,2,3,1
61455986,Pública,245.92271339726028,252.4548428219178,4.552816901408451,2,3,1
61455987,Pública,14408.933879357142,265.08020535714286,4.355833333333333,4,3,4
61455989,Pública,280.54216541666665,288.37233258333333,4.7725,1,1,1
61455992,Pública,266.1839766730769,274.8631058076923,5.048846153846154,1,1,1
61455993,Pública,271.9066727692308,294.99875934615386,5.132,1,1,1
61455995,Pública,264.0780404814815,269.7844651111111,4.217407407407407,2,3,3
61455996,Pública,258.73062691666667,263.558406,4.425,2,3,3
61455997,Pública,257.459566962963,232.58548574074075,5.271481481481481,1,1,1
61455998,Pública,268.9904398888889,279.38501822222224,4.4944444444444445,2,3,1
61456002,Pública,284.18737161764705,300.87107847058826,4.783823529411765,1,1,1
61456003,Pública,281.47575928248585,292.4148949774011,5.365606936416185,1,1,1
61456004,Pública,263.89785206666664,274.76394796666665,5.492222222222222,1,1,1
61456006,Pública,253.29285348979593,259.21810018367347,5.053409090909091,1,1,1
61456007,Pública,288.87189067857145,308.0147384642857,5.188518518518519,1,1,1
61456011,Pública,281.89898408333335,297.94366141666666,5.126363636363637,1,1,1
61456018,Pública,254.1912159,266.44326715,5.067,1,1,1
61456019,Pública,269.9153661304348,291.079436,5.23695652173913,1,1,1
61456020,Pública,271.0979627317073,268.3701356341463,4.61875,2,1,1
61456024,Pública,255.7322458,14085.7658376,4.724615384615385,1,2,2
61456025,Pública,267.7057277380952,260.7970702857143,4.434054054054054,2,3,3
61456026,Pública,298.9756293333333,289.7633272,4.423076923076923,2,3,3
61456027,Pública,3800.6845238461538,254.2225476025641,4.618356164383561,3,1,4
61456033,Pública,285.75867484615384,285.8178846923077,5.051153846153846,1,1,1
61456042,Pública,248.51724743396227,257.7877933396226,4.761764705882353,1,1,1
61456045,Pública,257.88573831216934,269.4124156031746,5.110828729281768,1,1,1
61456053,Pública,264.4319605135135,267.8803387027027,4.883611111111111,1,1,1
61456055,Pública,278.060322425,287.7212157125,5.417123287671233,1,1,1
61456062,Pública,246.7291588985507,247.362954,4.672424242424243,1,1,1
61456066,Pública,258.25987173333334,254.9883232,4.249230769230769,2,3,3
61456074,Pública,261.0784715,253.03831715384615,4.782916666666667,1,1,1
61457584,Pública,257.16920673333334,995.660915145098,5.219301310043668,1,1,1
61457589,Pública,247.618036765625,3456.092614921875,4.855925925925926,1,2,1
61457592,Pública,253.42837650943397,274.4633993773585,5.059795918367347,1,1,1
61457595,Pública,244.174121675,254.377293225,5.056756756756757,1,1,1
61457596,Pública,232.1630163278689,229.12636827868852,5.13140350877193,1,1,1
61457597,Pública,264.8479744736842,267.96178289473687,5.1030625,1,1,1
61457599,Pública,264.67438982914575,268.3679577788945,5.053056994818653,1,1,1
61457600,Pública,255.32215007317072,256.9197125609756,4.584864864864865,2,1,1
61457601,Pública,7930.836052,248.4424661388889,4.893529411764706,3,1,4
61457603,Pública,265.3130317926829,3147.4181113414634,4.774675324675325,1,2,1
61457604,Pública,273.5531672234043,3999.466944861702,4.840119047619048,1,2,1
61457605,Pública,256.7172026133333,265.0160247466667,4.974507042253521,1,1,1
61457607,Pública,282.7321416203704,293.4159785740741,5.4162616822429905,1,1,1
61457608,Pública,331.32502976699027,325.86706940776696,5.178989898989899,1,1,1
61457609,Pública,241.89118838947368,250.82028362105265,4.40421686746988,2,3,3
61457610,Pública,270.32677453571426,279.78991882142856,4.7925,1,1,1
61457614,Pública,326.4907104347826,311.5825410869565,4.754666666666667,1,1,1
61457615,Pública,243.05752484210527,245.94760047368425,4.043333333333333,2,3,3
61457617,Pública,307.8055781860465,313.8348773488372,4.755630252100841,1,1,1
61457618,Pública,256.95519607843136,247.56492003921568,4.318085106382979,2,3,3
61457620,Pública,262.8043343548387,263.0488614516129,4.301,2,3,3
61457625,Pública,10190.7718129,247.65841655,4.25,4,3,4
61457626,Pública,262.51365073333335,266.4547321333333,5.532857142857143,1,1,1
61457627,Pública,267.52899547058826,270.11639187058825,4.057831325301205,2,3,3
61457628,Pública,265.75324322222224,278.22584755555556,5.484444444444445,1,1,1
61457629,Pública,265.05594731818184,266.783064,5.179545454545455,1,1,1
61457631,Pública,259.8510631818182,268.3570888181818,4.963333333333333,1,1,1
61457632,Pública,263.00730678571426,287.1050975,4.892962962962963,1,1,1
61457633,Pública,259.3175190769231,262.1701924615385,5.194615384615385,1,1,1
61457634,Pública,269.66682203773587,270.79860967924526,4.72875,1,1,1
