ID_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,NIVEL_INSE_MODAL,TIPO_ESCOLA_MODAL,ID_AREA_MODAL,ID_LOCALIZACAO_MODAL,N_ALUNOS,N_ALUNOS_MT_VALIDOS,N_ALUNOS_LP_VALIDOS,FAIXA_MT,FAIXA_LP
61455464,244.30722219999998,272.78574455,4.5952631578947365,3,1,2,1,22,20,20,Q1_Baixo,Q2_Médio-Baixo
61455465,269.60542106896554,277.97341856896554,5.2117543859649125,5,1,2,1,69,58,58,Q3_Médio-Alto,Q3_Médio-Alto
61455467,252.74367565217392,252.44894952173914,5.027619047619048,1,1,2,1,30,23,23,Q1_Baixo,Q1_Baixo
61455468,253.69244642105264,253.08614321052633,4.8178947368421055,4,1,2,1,26,19,19,Q1_Baixo,Q1_Baixo
61455471,272.2440304137931,274.0441228965517,5.003846153846154,1,1,2,1,42,29,29,Q3_Médio-Alto,Q3_Médio-Alto
61455472,297.7733115227273,296.13498211363634,4.547727272727273,1,1,2,1,62,44,44,Q4_Alto,Q4_Alto
61455478,271.2356748181818,271.36982445454544,4.6209999999999996,1,1,2,1,14,11,11,Q3_Médio-Alto,Q2_Médio-Baixo
61455481,239.0890981111111,233.4160244074074,3.931111111111111,2,1,2,1,31,27,27,Q1_Baixo,Q1_Baixo
61455482,239.73272948214284,241.0661645,4.388846153846154,1,1,2,1,71,56,56,Q1_Baixo,Q1_Baixo
61455484,272.57215085714284,277.35177578571427,4.5488888888888885,1,1,2,1,44,28,28,Q3_Médio-Alto,Q3_Médio-Alto
61455486,255.99800213793102,254.98085048275863,4.082962962962963,1,1,2,1,42,29,29,Q1_Baixo,Q1_Baixo
61455487,241.35306785106383,4928.752607468085,4.5659090909090905,1,1,2,1,57,47,47,Q1_Baixo,Q4_Alto
61455935,265.1771141818182,258.74187218181817,3.998181818181818,2,1,2,1,25,22,22,Q2_Médio-Baixo,Q1_Baixo
61455936,250.03004516666667,247.6182372222222,4.175,3,1,2,1,22,18,18,Q1_Baixo,Q1_Baixo
61455937,287.963749,272.7810993333333,4.783333333333333,1,1,2,1,14,6,6,Q4_Alto,Q2_Médio-Baixo
61455940,288.4473968888889,289.9488705972222,4.891,4,1,2,1,79,72,72,Q4_Alto,Q4_Alto
61455943,275.74699292857144,266.20982007142857,4.246153846153846,1,1,2,1,18,14,14,Q3_Médio-Alto,Q2_Médio-Baixo
61455944,260.17325064864866,266.9274469189189,5.087878787878788,1,1,2,1,55,37,37,Q2_Médio-Baixo,Q2_Médio-Baixo
61455945,266.750795,273.20606638297875,4.7364444444444445,1,1,2,1,59,47,47,Q2_Médio-Baixo,Q3_Médio-Alto
61455950,254.86286581818183,256.01316545454546,4.131818181818182,3,1,2,1,15,11,11,Q1_Baixo,Q1_Baixo
61455951,275.9976085384615,28765.495000692306,4.252307692307692,3,1,2,2,13,13,13,Q3_Médio-Alto,Q4_Alto
61455952,235.02861416666667,221.77192675,4.226,1,1,2,1,15,12,12,Q1_Baixo,Q1_Baixo
61455953,250.97539633333332,247.22457489583334,4.524130434782609,1,1,2,1,62,48,48,Q1_Baixo,Q1_Baixo
61455965,258.7640653770492,268.58700655737704,4.639661016949153,1,1,2,1,87,61,61,Q2_Médio-Baixo,Q2_Médio-Baixo
61455967,249.9977255,216.34370191666667,4.275833333333333,1,1,2,2,15,12,12,Q1_Baixo,Q1_Baixo
61455969,245.44227657142858,206.28732742857142,4.866666666666667,1,1,2,1,16,7,7,Q1_Baixo,Q1_Baixo
61455971,265.8181607004831,273.87485901932365,5.10135,5,1,2,1,239,207,207,Q2_Médio-Baixo,Q3_Médio-Alto
61455974,266.85725865053763,1622.7311635860215,5.210710382513661,5,1,2,1,215,186,186,Q2_Médio-Baixo,Q4_Alto
61455976,272.8043417295597,1889.7795043333333,5.484966887417219,1,1,2,1,231,159,159,Q3_Médio-Alto,Q4_Alto
61455978,281.9073519846939,286.87735215816326,5.472150537634408,1,1,2,1,247,196,196,Q4_Alto,Q3_Médio-Alto
61455979,258.70483336363634,277.5664429090909,5.047727272727273,1,1,2,1,34,22,22,Q2_Médio-Baixo,Q3_Médio-Alto
61455980,265.124497,277.07253662903224,4.510094339622642,1,1,2,1,164,124,124,Q2_Médio-Baixo,Q3_Médio-Alto
61455981,282.90921542857143,4159.809568510204,5.282765957446808,1,1,2,1,117,98,98,Q4_Alto,Q4_Alto
61455982,251.58271126035504,251.6965823668639,4.511962025316456,1,1,2,1,196,169,169,Q1_Baixo,Q1_Baixo
61455983,260.3034842195122,259.40048202439027,4.384146341463414,1,1,2,1,69,41,41,Q2_Médio-Baixo,Q2_Médio-Baixo
61455984,268.2837962297297,275.37281644594594,4.493661971830986,1,1,2,1,89,74,74,Q3_Médio-Alto,Q3_Médio-Alto
61455986,245.92271339726028,252.4548428219178,4.552816901408451,4,1,2,1,82,73,73,Q1_Baixo,Q1_Baixo
61455987,14408.933879357142,265.08020535714286,4.355833333333333,1,1,2,1,19,14,14,Q4_Alto,Q2_Médio-Baixo
61455989,280.54216541666665,288.37233258333333,4.7725,3,1,2,1,15,12,12,Q3_Médio-Alto,Q4_Alto
61455992,266.1839766730769,274.8631058076923,5.048846153846154,5,1,2,1,61,52,52,Q2_Médio-Baixo,Q3_Médio-Alto
61455993,271.9066727692308,294.99875934615386,5.132,5,1,2,1,63,52,52,Q3_Médio-Alto,Q4_Alto
61455995,264.0780404814815,269.7844651111111,4.217407407407407,1,1,2,1,37,27,27,Q2_Médio-Baixo,Q2_Médio-Baixo
61455996,258.73062691666667,263.558406,4.425,1,1,2,1,17,12,12,Q2_Médio-Baixo,Q2_Médio-Baixo
61455997,257.459566962963,232.58548574074075,5.271481481481481,6,1,2,1,32,27,27,Q2_Médio-Baixo,Q1_Baixo
61455998,268.9904398888889,279.38501822222224,4.4944444444444445,1,1,2,1,13,9,9,Q3_Médio-Alto,Q3_Médio-Alto
61456002,284.18737161764705,300.87107847058826,4.783823529411765,3,1,2,1,40,34,34,Q4_Alto,Q4_Alto
61456003,281.47575928248585,292.4148949774011,5.365606936416185,6,1,2,1,211,177,177,Q3_Médio-Alto,Q4_Alto
61456004,263.89785206666664,274.76394796666665,5.492222222222222,5,1,2,1,33,30,30,Q2_Médio-Baixo,Q3_Médio-Alto
61456006,253.29285348979593,259.21810018367347,5.053409090909091,3,1,2,1,53,49,49,Q1_Baixo,Q1_Baixo
61456007,288.87189067857145,308.0147384642857,5.188518518518519,5,1,2,1,31,28,28,Q4_Alto,Q4_Alto
61456011,281.89898408333335,297.94366141666666,5.126363636363637,4,1,2,1,14,12,12,Q4_Alto,Q4_Alto
61456018,254.1912159,266.44326715,5.067,4,1,2,1,23,20,20,Q1_Baixo,Q2_Médio-Baixo
61456019,269.9153661304348,291.079436,5.23695652173913,1,1,2,1,31,23,23,Q3_Médio-Alto,Q4_Alto
61456020,271.0979627317073,268.3701356341463,4.61875,3,1,2,1,46,41,41,Q3_Médio-Alto,Q2_Médio-Baixo
61456024,255.7322458,14085.7658376,4.724615384615385,1,1,2,1,27,15,15,Q1_Baixo,Q4_Alto
61456025,267.7057277380952,260.7970702857143,4.434054054054054,1,1,2,1,48,42,42,Q2_Médio-Baixo,Q2_Médio-Baixo
61456026,298.9756293333333,289.7633272,4.423076923076923,1,1,2,1,16,15,15,Q4_Alto,Q4_Alto
61456027,3800.6845238461538,254.2225476025641,4.618356164383561,2,1,2,1,87,78,78,Q4_Alto,Q1_Baixo
61456033,285.75867484615384,285.8178846923077,5.051153846153846,6,1,2,1,29,26,26,Q4_Alto,Q3_Médio-Alto
61456042,248.51724743396227,257.7877933396226,4.761764705882353,1,1,2,1,76,53,53,Q1_Baixo,Q1_Baixo
61456045,257.88573831216934,269.4124156031746,5.110828729281768,1,1,2,1,250,189,189,Q2_Médio-Baixo,Q2_Médio-Baixo
61456053,264.4319605135135,267.8803387027027,4.883611111111111,1,1,2,1,54,37,37,Q2_Médio-Baixo,Q2_Médio-Baixo
61456055,278.060322425,287.7212157125,5.417123287671233,1,1,2,1,94,80,80,Q3_Médio-Alto,Q4_Alto
61456062,246.72915889855074,247.362954,4.672424242424243,4,1,2,1,76,69,69,Q1_Baixo,Q1_Baixo
61456066,258.25987173333334,254.9883232,4.249230769230769,1,1,2,1,22,15,15,Q2_Médio-Baixo,Q1_Baixo
61456074,261.0784715,253.03831715384615,4.782916666666667,4,1,2,1,28,26,26,Q2_Médio-Baixo,Q1_Baixo
61457584,257.16920673333334,995.660915145098,5.219301310043668,1,1,1,1,404,255,255,Q1_Baixo,Q4_Alto
61457589,247.618036765625,3456.092614921875,4.855925925925926,1,1,1,1,79,64,64,Q1_Baixo,Q4_Alto
61457592,253.42837650943397,274.4633993773585,5.059795918367347,1,1,1,1,67,53,53,Q1_Baixo,Q3_Médio-Alto
61457595,244.174121675,254.377293225,5.056756756756757,1,1,2,1,58,40,40,Q1_Baixo,Q1_Baixo
61457596,232.16301632786886,229.12636827868852,5.13140350877193,1,1,2,1,87,61,61,Q1_Baixo,Q1_Baixo
61457597,264.8479744736842,267.96178289473687,5.1030625,1,1,2,1,237,171,171,Q2_Médio-Baixo,Q2_Médio-Baixo
61457599,264.67438982914575,268.3679577788945,5.053056994818653,1,1,2,1,247,199,199,Q2_Médio-Baixo,Q2_Médio-Baixo
61457600,255.32215007317072,256.9197125609756,4.584864864864865,1,1,2,1,84,41,41,Q1_Baixo,Q1_Baixo
61457601,7930.836052,248.4424661388889,4.893529411764706,1,1,2,1,47,36,36,Q4_Alto,Q1_Baixo
61457603,265.3130317926829,3147.4181113414634,4.774675324675325,4,1,2,1,96,82,82,Q2_Médio-Baixo,Q4_Alto
61457604,273.5531672234043,3999.466944861702,4.840119047619048,1,1,2,1,105,94,94,Q3_Médio-Alto,Q4_Alto
61457605,256.7172026133333,265.0160247466667,4.974507042253521,1,1,2,1,100,75,75,Q1_Baixo,Q2_Médio-Baixo
61457607,282.7321416203704,293.4159785740741,5.4162616822429905,1,1,2,1,151,108,108,Q4_Alto,Q4_Alto
61457608,331.32502976699027,325.86706940776696,5.178989898989899,1,1,2,1,174,103,103,Q4_Alto,Q4_Alto
61457609,241.89118838947368,250.82028362105262,4.40421686746988,1,1,2,1,148,95,95,Q1_Baixo,Q1_Baixo
61457610,270.32677453571426,279.78991882142856,4.7925,1,1,2,1,37,28,28,Q3_Médio-Alto,Q3_Médio-Alto
61457614,326.4907104347826,311.5825410869565,4.754666666666667,4,1,2,1,50,46,46,Q4_Alto,Q4_Alto
61457615,243.05752484210527,245.94760047368422,4.043333333333333,1,1,2,1,25,19,19,Q1_Baixo,Q1_Baixo
61457617,307.8055781860465,313.8348773488372,4.755630252100841,1,1,2,2,218,129,129,Q4_Alto,Q4_Alto
61457618,256.95519607843136,247.56492003921568,4.318085106382979,2,1,2,1,58,51,51,Q1_Baixo,Q1_Baixo
61457620,262.8043343548387,263.0488614516129,4.301,1,1,2,1,100,62,62,Q2_Médio-Baixo,Q2_Médio-Baixo
61457625,10190.7718129,247.65841655,4.25,1,1,2,1,26,20,20,Q4_Alto,Q1_Baixo
61457626,262.51365073333335,266.4547321333333,5.532857142857143,1,1,2,1,21,15,15,Q2_Médio-Baixo,Q2_Médio-Baixo
61457627,267.52899547058826,270.11639187058825,4.057831325301205,1,1,2,1,114,85,85,Q2_Médio-Baixo,Q2_Médio-Baixo
61457628,265.75324322222224,278.22584755555556,5.484444444444445,1,1,2,1,12,9,9,Q2_Médio-Baixo,Q3_Médio-Alto
61457629,265.05594731818184,266.783064,5.179545454545455,1,1,2,1,27,22,22,Q2_Médio-Baixo,Q2_Médio-Baixo
61457631,259.8510631818182,268.3570888181818,4.963333333333333,1,1,2,1,14,11,11,Q2_Médio-Baixo,Q2_Médio-Baixo
61457632,263.00730678571426,287.1050975,4.892962962962963,4,1,2,1,30,28,28,Q2_Médio-Baixo,Q3_Médio-Alto
61457633,259.3175190769231,262.1701924615385,5.194615384615385,5,1,2,1,16,13,13,Q2_Médio-Baixo,Q2_Médio-Baixo
61457634,269.66682203773587,270.79860967924526,4.72875,1,1,2,1,68,53,53,Q3_Médio-Alto,Q2_Médio-Baixo
61457635,269.74859931210193,1936.0303097898088,5.187397260273973,1,1,2,1,206,157,157,Q3_Médio-Alto,Q4_Alto
61457638,248.41289106451612,253.2857737419355,4.190333333333333,1,1,2,1,44,31,31,Q1_Baixo,Q1_Baixo
61457642,289.75765045833333,301.7087049583333,4.900833333333333,4,1,2,1,31,24,24,Q4_Alto,Q4_Alto
61457643,252.09021316129034,237.1514638064516,4.5553333333333335,4,1,2,1,36,31,31,Q1_Baixo,Q1_Baixo
61457646,263.7839891764706,266.15599388235296,4.980625,1,1,2,1,23,17,17,Q2_Médio-Baixo,Q2_Médio-Baixo
61457647,252.60986573831775,244.84214607476636,4.764423076923077,1,1,2,1,172,107,107,Q1_Baixo,Q1_Baixo
61457650,262.19135735714286,273.47948107142855,4.45375,1,1,2,1,54,42,42,Q2_Médio-Baixo,Q3_Médio-Alto
61457652,283.1126790118343,291.90971099408284,5.449085365853659,7,1,2,1,203,169,169,Q4_Alto,Q4_Alto
61457653,282.0918193,265.5597238,4.355,2,1,2,1,22,20,20,Q4_Alto,Q2_Médio-Baixo
61457655,242.680740875,269.5124501875,4.59,2,1,2,1,19,16,16,Q1_Baixo,Q2_Médio-Baixo
61457665,266.517630137931,271.4430967586207,4.8342857142857145,5,1,2,1,32,29,29,Q2_Médio-Baixo,Q2_Médio-Baixo
61457668,288.0405742857143,280.61496164285717,5.263571428571429,5,1,2,1,32,28,28,Q4_Alto,Q3_Médio-Alto
61457669,246.85627475510205,250.54785197959183,4.51625,4,1,2,1,66,49,49,Q1_Baixo,Q1_Baixo
61457671,262.10739,269.73111233333333,4.286666666666667,1,1,2,2,13,6,6,Q2_Médio-Baixo,Q2_Médio-Baixo
61457673,242.06159229166667,246.853538375,4.787826086956522,1,1,2,1,33,24,24,Q1_Baixo,Q1_Baixo
61457675,262.62626852777777,266.8549082638889,4.566323529411765,1,1,2,1,91,72,72,Q2_Médio-Baixo,Q2_Médio-Baixo
61457676,250.105882875,250.564389625,4.526428571428571,1,1,2,1,20,16,16,Q1_Baixo,Q1_Baixo
61457678,257.1755336875,251.9943585625,5.2711538461538465,1,1,2,1,101,80,80,Q1_Baixo,Q1_Baixo
61457680,255.05960042857143,253.2412360535714,4.8012500000000005,1,1,2,1,75,56,56,Q1_Baixo,Q1_Baixo
61457681,251.35814,256.9174035,4.218571428571429,1,1,2,2,17,14,14,Q1_Baixo,Q1_Baixo
61457686,260.77137785106385,248.27244325531916,3.8754761904761903,1,1,2,1,69,47,47,Q2_Médio-Baixo,Q1_Baixo
61457687,260.37707598181817,264.9471614181818,4.4696,1,1,2,1,80,55,55,Q2_Médio-Baixo,Q2_Médio-Baixo
61457688,258.7229307142857,260.61833877142857,4.462923076923077,1,1,2,1,84,70,70,Q2_Médio-Baixo,Q2_Médio-Baixo
61457693,264.8306557027027,267.6817225675676,4.628108108108108,2,1,2,1,42,37,37,Q2_Médio-Baixo,Q2_Médio-Baixo
61457702,289.37273003773583,303.2432094528302,5.225339805825243,5,1,2,1,121,106,106,Q4_Alto,Q4_Alto
61457703,270.5213427179487,272.4808729230769,4.802162162162162,4,1,2,1,49,39,39,Q3_Médio-Alto,Q2_Médio-Baixo
61457708,284.1523700166667,276.56052968333336,5.1177586206896555,6,1,2,1,73,60,60,Q4_Alto,Q3_Médio-Alto
61457713,2474.3138621981984,2614.4284376846845,5.15060606060606,1,1,2,1,135,111,111,Q4_Alto,Q4_Alto
61457715,287.58489560301507,291.50440328643214,5.44012987012987,6,1,2,1,467,398,398,Q4_Alto,Q4_Alto
61457718,307.692654525,306.83711109166666,5.514347826086957,5,1,2,1,137,120,120,Q4_Alto,Q4_Alto
61457719,266.63939744444446,282.3163646666667,4.694444444444445,1,1,2,1,22,9,9,Q2_Médio-Baixo,Q3_Médio-Alto
61458687,257.45556529299364,266.58461322929935,5.048671328671329,4,1,1,1,183,157,157,Q2_Médio-Baixo,Q2_Médio-Baixo
61458778,243.97664264705884,252.00346823529412,4.633125,1,1,1,1,31,17,17,Q1_Baixo,Q1_Baixo
61458783,266.5540208823529,4571.792365470588,4.7023170731707316,4,1,2,1,101,85,85,Q2_Médio-Baixo,Q4_Alto
61458788,251.34881493162393,252.5764358034188,5.009038461538461,1,1,2,1,151,117,117,Q1_Baixo,Q1_Baixo
61458790,262.05497619491524,257.0933924830508,5.247894736842105,1,1,2,1,158,118,118,Q2_Médio-Baixo,Q1_Baixo
61458791,275.58222197916666,275.62524470833335,4.687111111111111,4,1,2,1,55,48,48,Q3_Médio-Alto,Q3_Médio-Alto
61458794,247.87541014705883,261.2235611764706,3.7894117647058825,2,1,2,2,47,34,34,Q1_Baixo,Q2_Médio-Baixo
61458795,256.6137157142857,255.0300112142857,4.646428571428571,4,1,2,1,16,14,14,Q1_Baixo,Q1_Baixo
61458796,299.535751,287.17334038461536,5.382307692307692,4,1,2,1,15,13,13,Q4_Alto,Q4_Alto
61458797,298.63415424675327,309.6188408701299,5.525138888888889,1,1,2,1,133,77,77,Q4_Alto,Q4_Alto
61458798,280.13737726666665,276.2278981333333,4.304666666666667,2,1,2,1,18,15,15,Q3_Médio-Alto,Q3_Médio-Alto
61458803,252.7061232121212,251.79951166666666,5.1046875,1,1,2,1,65,33,33,Q1_Baixo,Q1_Baixo
61458804,246.4984612244898,247.70912369387756,4.898085106382979,1,1,2,1,70,49,49,Q1_Baixo,Q1_Baixo
61458807,270.7867831489362,277.318673035461,5.26,1,1,2,1,184,141,141,Q3_Médio-Alto,Q3_Médio-Alto
61458808,268.2925239642857,272.61013869047616,4.902533333333333,1,1,2,1,94,84,84,Q3_Médio-Alto,Q2_Médio-Baixo
61458809,261.91834991262135,271.0696671067961,5.147676767676768,5,1,2,1,122,103,103,Q2_Médio-Baixo,Q2_Médio-Baixo
61458810,3631.842744283019,273.456359245283,4.541132075471698,4,1,2,1,62,53,53,Q4_Alto,Q3_Médio-Alto
61458812,271.23777859649124,273.1402665087719,5.021,1,1,2,1,68,57,57,Q3_Médio-Alto,Q3_Médio-Alto
61458813,273.7088094,266.967879,4.187857142857143,1,1,2,2,18,15,15,Q3_Médio-Alto,Q2_Médio-Baixo
61458814,275.59100438,271.67079756,4.712391304347826,1,1,2,1,61,50,50,Q3_Médio-Alto,Q2_Médio-Baixo
61458821,247.6132591,265.31605685,NA,1,1,2,1,28,20,20,Q1_Baixo,Q2_Médio-Baixo
61458823,274.3183205625,302.39951375,4.1626666666666665,1,1,2,1,19,16,16,Q3_Médio-Alto,Q4_Alto
61458828,267.7850621212121,269.046053030303,4.591212121212121,1,1,2,1,44,33,33,Q2_Médio-Baixo,Q2_Médio-Baixo
61458829,256.0789945,260.9143319375,4.613125,1,1,2,1,20,16,16,Q1_Baixo,Q2_Médio-Baixo
61458830,263.9825889255319,257.29652920212766,4.478588235294118,1,1,2,1,109,94,94,Q2_Médio-Baixo,Q1_Baixo
61458832,266.7825368571429,257.5389892142857,3.9409756097560975,2,1,2,1,47,42,42,Q2_Médio-Baixo,Q1_Baixo
61458833,249.39406183333335,253.75000616666668,4.587142857142857,1,1,2,1,22,18,18,Q1_Baixo,Q1_Baixo
61458834,256.11174050574715,259.57102994252875,4.729310344827586,1,1,2,1,110,87,87,Q1_Baixo,Q2_Médio-Baixo
61458835,286.8509401,291.19591256666666,5.094137931034482,5,1,2,1,35,30,30,Q4_Alto,Q4_Alto
61459141,250.82432792592593,261.01640344444445,4.7975,1,1,1,1,46,27,27,Q1_Baixo,Q2_Médio-Baixo
61459143,254.45730228915662,254.6247283072289,5.172467532467532,4,1,1,1,190,166,166,Q1_Baixo,Q1_Baixo
61459148,266.00650667914437,271.767582828877,5.391215469613259,1,1,2,1,230,187,187,Q2_Médio-Baixo,Q2_Médio-Baixo
61459154,269.0503238529412,267.7334351764706,5.23476923076923,1,1,2,1,108,68,68,Q3_Médio-Alto,Q2_Médio-Baixo
61459157,263.2766965942029,1807.2024966376812,5.003023255813954,1,1,2,1,174,138,138,Q2_Médio-Baixo,Q4_Alto
61459158,247.2050269,269.09254169999997,4.427777777777778,1,1,2,1,21,10,10,Q1_Baixo,Q2_Médio-Baixo
61459159,278.90671183962263,287.712974745283,4.898396226415095,1,1,2,1,157,106,106,Q3_Médio-Alto,Q4_Alto
61459160,270.00469992307694,290.038475,4.153333333333333,1,1,2,1,16,13,13,Q3_Médio-Alto,Q4_Alto
61459161,264.8917763611111,266.51854494444444,4.265333333333333,1,1,2,1,47,36,36,Q2_Médio-Baixo,Q2_Médio-Baixo
61459162,3326.110719273973,258.9972574657534,4.782424242424242,1,1,2,1,129,73,73,Q4_Alto,Q1_Baixo
61459163,249.18224120833332,262.720325875,5.024130434782609,1,1,2,1,66,48,48,Q1_Baixo,Q2_Médio-Baixo
61459165,244.17512551948053,251.82228571428573,4.581449275362319,1,1,2,1,93,77,77,Q1_Baixo,Q1_Baixo
61459166,278.87304151,3233.95461621,4.861473684210527,4,1,2,1,119,100,100,Q3_Médio-Alto,Q4_Alto
61459167,286.25891008108107,301.7253915135135,4.86,4,1,2,1,45,37,37,Q4_Alto,Q4_Alto
61459171,289.57517182608694,286.42881360869563,4.749545454545455,1,1,2,1,29,23,23,Q4_Alto,Q3_Médio-Alto
61459172,242.31873129166667,242.47314773611112,4.0670769230769235,1,1,2,1,112,72,72,Q1_Baixo,Q1_Baixo
61459177,249.80036404395605,236.85913676923076,4.096266666666667,1,1,2,1,117,91,91,Q1_Baixo,Q1_Baixo
61459179,255.4478276344086,2443.3543782903225,5.376781609195402,1,1,2,1,113,93,93,Q1_Baixo,Q4_Alto
61459180,279.2483278857143,276.6195756,5.1325,1,1,2,1,47,35,35,Q3_Médio-Alto,Q3_Médio-Alto
61459181,275.6146944197531,268.9300977654321,5.204487179487179,5,1,2,1,96,81,81,Q3_Médio-Alto,Q2_Médio-Baixo
61459183,278.14643368965517,9674.297218172414,5.088928571428571,5,1,2,1,33,29,29,Q3_Médio-Alto,Q4_Alto
61459184,243.699172375,266.1255101875,4.850625,1,1,2,1,23,16,16,Q1_Baixo,Q2_Médio-Baixo
61459185,276.74166496629215,282.5932063483146,5.201011235955056,1,1,2,1,124,89,89,Q3_Médio-Alto,Q3_Médio-Alto
61459186,241.13554041666666,230.9083255,4.79,1,1,2,1,15,12,12,Q1_Baixo,Q1_Baixo
61459188,283.2819616,266.2960118,4.626666666666667,4,1,2,1,18,15,15,Q4_Alto,Q2_Médio-Baixo
61459189,282.1471635,279.95149385714285,5.182857142857143,5,1,2,1,69,56,56,Q4_Alto,Q3_Médio-Alto
61459190,289.4769928076923,281.9660520897436,5.387671232876713,1,1,2,2,156,78,78,Q4_Alto,Q3_Médio-Alto
61459192,281.48347737931033,285.63793779310345,4.272758620689655,2,1,2,1,34,29,29,Q3_Médio-Alto,Q3_Médio-Alto
61459193,256.8495147,261.6585648,4.546333333333333,1,1,2,1,39,30,30,Q1_Baixo,Q2_Médio-Baixo
61459196,266.6156148108108,268.3061210540541,4.48027027027027,3,1,2,1,46,37,37,Q2_Médio-Baixo,Q2_Médio-Baixo
61459197,276.6003893235294,275.4506007058824,5.049705882352941,1,1,2,1,53,34,34,Q3_Médio-Alto,Q3_Médio-Alto
61459200,280.6728118043478,272.96395497826086,4.879767441860465,1,1,2,1,55,46,46,Q3_Médio-Alto,Q2_Médio-Baixo
61459201,268.2908705178571,276.377796,4.51804347826087,1,1,2,1,68,56,56,Q3_Médio-Alto,Q3_Médio-Alto
61459204,259.14956247142857,3144.5681598142855,4.363235294117647,2,1,2,1,79,70,70,Q2_Médio-Baixo,Q4_Alto
61459205,298.8501722075472,298.21505035849054,5.414,5,1,2,1,57,53,53,Q4_Alto,Q4_Alto
61459206,280.4414283181818,286.6812658636364,5.788658536585366,6,1,2,1,106,88,88,Q3_Médio-Alto,Q3_Médio-Alto
61459207,273.04508275,263.992911375,4.1125,2,1,2,2,12,8,8,Q3_Médio-Alto,Q2_Médio-Baixo
61459208,285.66566620625,1891.221068225,5.471,5,1,2,1,189,160,160,Q4_Alto,Q4_Alto
61459210,3321.6842160615383,257.0476107230769,4.70728813559322,1,1,2,1,70,65,65,Q4_Alto,Q1_Baixo
61459211,252.69958180357142,261.73545196428574,4.246122448979592,1,1,2,1,72,56,56,Q1_Baixo,Q2_Médio-Baixo
61459213,275.699385448,279.362919248,5.136774193548387,5,1,2,1,152,125,125,Q3_Médio-Alto,Q3_Médio-Alto
61459216,304.2642759166667,292.2985795833333,4.640833333333333,3,1,2,1,14,12,12,Q4_Alto,Q4_Alto
61459228,248.04088803225807,269.42290051612906,4.803461538461538,1,1,2,1,37,31,31,Q1_Baixo,Q2_Médio-Baixo
61459229,258.5745425631068,265.14684444660196,4.938673469387755,1,1,2,1,150,103,103,Q2_Médio-Baixo,Q2_Médio-Baixo
61459231,258.03368805882354,250.16511288235293,3.7592857142857143,2,1,2,1,20,17,17,Q2_Médio-Baixo,Q1_Baixo
61459234,271.72343772058827,268.88674904411766,4.870517241379311,1,1,2,1,75,68,68,Q3_Médio-Alto,Q2_Médio-Baixo
61459237,265.0797905,269.85388324999997,5.0200000000000005,1,1,2,1,16,12,12,Q2_Médio-Baixo,Q2_Médio-Baixo
61459238,265.8859624673913,2666.3051793586956,5.116704545454546,1,1,2,1,112,92,92,Q2_Médio-Baixo,Q4_Alto
61459241,285.71486525641023,282.6857741538461,4.387948717948718,1,1,2,1,49,39,39,Q4_Alto,Q3_Médio-Alto
61459244,242.72625452380953,244.4568642857143,4.377857142857143,1,1,2,1,69,63,63,Q1_Baixo,Q1_Baixo
61459249,274.254348311828,273.2059828387097,4.477666666666667,1,1,2,1,118,93,93,Q3_Médio-Alto,Q3_Médio-Alto
61459250,265.30059498989897,266.94871555555557,4.433,2,1,2,1,115,99,99,Q2_Médio-Baixo,Q2_Médio-Baixo
61459252,244.10302645161292,252.41016596774193,4.468928571428571,3,1,2,1,37,31,31,Q1_Baixo,Q1_Baixo
61459253,249.5875496875,245.54818725,4.593214285714286,1,1,2,1,39,32,32,Q1_Baixo,Q1_Baixo
61459258,276.04934907843136,274.97103119607846,4.593125,4,1,2,1,56,51,51,Q3_Médio-Alto,Q3_Médio-Alto
61459260,279.0293714375,281.31042184375,4.9321875,1,1,2,1,55,32,32,Q3_Médio-Alto,Q3_Médio-Alto
61459262,268.9795182585034,281.2459474557823,5.044927536231884,3,1,2,1,160,147,147,Q3_Médio-Alto,Q3_Médio-Alto
61459264,267.0437406779661,272.3915774067797,5.141186440677966,4,1,2,1,72,59,59,Q2_Médio-Baixo,Q2_Médio-Baixo
61459266,276.436630203125,282.223840515625,5.023333333333333,1,1,2,1,80,64,64,Q3_Médio-Alto,Q3_Médio-Alto
61459268,260.64215375,245.16453015,4.316140350877193,2,1,2,1,69,60,60,Q2_Médio-Baixo,Q1_Baixo
61459272,279.9362850821918,276.3333025068493,5.329841269841269,1,1,2,1,85,73,73,Q3_Médio-Alto,Q3_Médio-Alto
61459276,286.47471132692306,284.8831676730769,5.8666,7,1,2,1,58,52,52,Q4_Alto,Q3_Médio-Alto
61459288,237.0908527714286,247.4771669142857,4.2718181818181815,1,1,2,1,44,35,35,Q1_Baixo,Q1_Baixo
61459289,240.3746628367347,253.7750446122449,4.505625,1,1,2,1,70,49,49,Q1_Baixo,Q1_Baixo
61459293,263.83614918,258.01683968,4.614897959183674,3,1,2,1,58,50,50,Q2_Médio-Baixo,Q1_Baixo
61459294,269.13755177192985,288.99966224561405,5.021428571428571,1,1,2,1,64,57,57,Q3_Médio-Alto,Q4_Alto
61459299,264.70848959922176,1443.1699099688717,5.375271966527197,5,1,2,1,309,257,257,Q2_Médio-Baixo,Q4_Alto
