ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,MEDIA_MT,MEDIA_LP,FAIXA_MT,FAIXA_LP,INSE_MEDIO,GRUPO_INSE,NIVEL_INSE_MODAL,N_ALUNOS,N_ALUNOS_MT_VALIDOS,N_ALUNOS_LP_VALIDOS
61455468,Pública,Interior,Urbana,253.69244642105264,253.08614321052633,Q1_Baixo,Q1_Baixo,4.8178947368421055,Medio_INSE,4,26,19,19
61441514,Pública,Capital,Urbana,253.65029051818183,260.5414207,Q1_Baixo,Q2_Médio-Baixo,5.143684210526316,Alto_INSE,1,142,110,110
61425764,Pública,Interior,Rural,253.596823375,245.8662240625,Q1_Baixo,Q1_Baixo,3.7825,Baixo_INSE,2,16,16,16
61425517,Pública,Interior,Urbana,253.55844827272728,254.34052586363637,Q1_Baixo,Q1_Baixo,4.857647058823529,Medio_INSE,1,22,22,22
61466498,Pública,Interior,Urbana,253.52859194117647,251.21994982352942,Q1_Baixo,Q1_Baixo,4.187647058823529,Baixo_INSE,2,21,17,17
61449542,Pública,Interior,Urbana,253.46785931666668,264.62320646666666,Q1_Baixo,Q2_Médio-Baixo,5.0754716981132075,Medio_INSE,1,71,60,60
61457592,Pública,Capital,Urbana,253.42837650943397,274.4633993773585,Q1_Baixo,Q3_Médio-Alto,5.059795918367347,Medio_INSE,1,67,53,53
61434006,Pública,Interior,Rural,253.4167033125,242.20684375,Q1_Baixo,Q1_Baixo,4.266875,Baixo_INSE,2,17,16,16
61442418,Pública,Capital,Urbana,253.3947786831683,257.8725349108911,Q1_Baixo,Q1_Baixo,5.090240963855422,Alto_INSE,1,139,101,101
61442062,Pública,Interior,Urbana,253.3762035076923,265.84447395384615,Q1_Baixo,Q2_Médio-Baixo,4.704920634920635,Medio_INSE,1,82,65,65
61432607,Pública,Interior,Rural,253.35098742307693,246.00712634615385,Q1_Baixo,Q1_Baixo,4.103076923076923,Baixo_INSE,2,34,26,26
61425339,Pública,Interior,Urbana,253.33454207692307,256.84771161538464,Q1_Baixo,Q1_Baixo,4.3625,Baixo_INSE,1,17,13,13
61425094,Pública,Interior,Urbana,253.31876940677967,261.1429479830508,Q1_Baixo,Q2_Médio-Baixo,4.65625,Baixo_INSE,3,68,59,59
61456006,Pública,Interior,Urbana,253.29285348979593,259.21810018367347,Q1_Baixo,Q1_Baixo,5.053409090909091,Medio_INSE,3,53,49,49
61433012,Pública,Interior,Urbana,253.28169227272727,255.22353736363635,Q1_Baixo,Q1_Baixo,5.140909090909091,Alto_INSE,5,13,11,11
61433491,Pública,Interior,Urbana,253.2406127894737,256.4044222105263,Q1_Baixo,Q1_Baixo,4.923157894736842,Medio_INSE,1,30,19,19
61417088,Pública,Interior,Urbana,253.2273543387097,265.2687011129032,Q1_Baixo,Q2_Médio-Baixo,4.711228070175438,Medio_INSE,1,99,62,62
61399532,Pública,Interior,Urbana,253.21394837931035,244.74068413793103,Q1_Baixo,Q1_Baixo,4.701272727272728,Medio_INSE,1,78,58,58
61412145,Pública,Interior,Urbana,253.20387164102564,245.6176162820513,Q1_Baixo,Q1_Baixo,4.265384615384615,Baixo_INSE,2,46,39,39
61412200,Pública,Interior,Urbana,253.18520675,262.3530611214286,Q1_Baixo,Q2_Médio-Baixo,4.86796992481203,Medio_INSE,1,188,140,140
61433505,Pública,Interior,Urbana,253.13545876271186,6553.150486474577,Q1_Baixo,Q4_Alto,5.137241379310345,Alto_INSE,1,80,59,59
61432962,Pública,Interior,Urbana,253.0751280869565,259.5900482934783,Q1_Baixo,Q2_Médio-Baixo,4.49953488372093,Baixo_INSE,1,114,92,92
61421806,Pública,Interior,Urbana,252.99374664102564,257.0314777948718,Q1_Baixo,Q1_Baixo,4.495128205128205,Baixo_INSE,1,61,39,39
61421764,Pública,Capital,Urbana,252.98451007692307,281.0921603846154,Q1_Baixo,Q3_Médio-Alto,5.291,Alto_INSE,1,32,13,13
61433967,Pública,Interior,Urbana,252.96580286206895,238.31506827586207,Q1_Baixo,Q1_Baixo,3.8310344827586205,Baixo_INSE,2,39,29,29
61431527,Pública,Interior,Urbana,252.93900425714287,254.70654154285714,Q1_Baixo,Q1_Baixo,5.038787878787879,Medio_INSE,1,47,35,35
61432477,Pública,Interior,Rural,252.88608481578947,250.6998307631579,Q1_Baixo,Q1_Baixo,3.8955555555555557,Baixo_INSE,2,46,38,38
61424982,Pública,Interior,Urbana,252.88356923076924,259.17646228205126,Q1_Baixo,Q1_Baixo,4.996447368421053,Medio_INSE,4,87,78,78
61416166,Pública,Interior,Urbana,252.84995028571427,247.3879570952381,Q1_Baixo,Q1_Baixo,3.7575,Baixo_INSE,1,30,21,21
61399391,Pública,Interior,Urbana,252.778191,250.8521098,Q1_Baixo,Q1_Baixo,5.442222222222222,Alto_INSE,1,16,10,10
61425562,Pública,Interior,Urbana,252.74896475,242.6023621875,Q1_Baixo,Q1_Baixo,4.2525,Baixo_INSE,3,18,16,16
61455467,Pública,Interior,Urbana,252.74367565217392,252.44894952173914,Q1_Baixo,Q1_Baixo,5.027619047619048,Medio_INSE,1,30,23,23
61465838,Pública,Interior,Urbana,252.70838410344828,254.37648010344827,Q1_Baixo,Q1_Baixo,4.979655172413793,Medio_INSE,5,36,29,29
61399458,Pública,Interior,Urbana,252.7065919230769,259.4874973846154,Q1_Baixo,Q2_Médio-Baixo,4.789090909090909,Medio_INSE,1,16,13,13
61458803,Pública,Interior,Urbana,252.7061232121212,251.79951166666666,Q1_Baixo,Q1_Baixo,5.1046875,Alto_INSE,1,65,33,33
61416671,Pública,Interior,Rural,252.7037633888889,250.88690505555556,Q1_Baixo,Q1_Baixo,4.595714285714286,Baixo_INSE,1,46,36,36
61459211,Pública,Interior,Urbana,252.69958180357142,261.73545196428574,Q1_Baixo,Q2_Médio-Baixo,4.246122448979592,Baixo_INSE,1,72,56,56
61433599,Pública,Interior,Rural,252.67733260714286,252.9660505357143,Q1_Baixo,Q1_Baixo,4.0617857142857146,Baixo_INSE,2,31,28,28
61437702,Pública,Interior,Urbana,252.6649595151515,253.0556169090909,Q1_Baixo,Q1_Baixo,4.839310344827586,Medio_INSE,1,47,33,33
61412194,Pública,Interior,Urbana,252.63449966666667,265.97211893939397,Q1_Baixo,Q2_Médio-Baixo,4.255483870967742,Baixo_INSE,2,39,33,33
61425008,Pública,Interior,Urbana,252.62906080000002,259.70475393333334,Q1_Baixo,Q2_Médio-Baixo,4.524814814814815,Baixo_INSE,1,36,30,30
61457647,Pública,Interior,Urbana,252.60986573831775,244.84214607476636,Q1_Baixo,Q1_Baixo,4.764423076923077,Medio_INSE,1,172,107,107
61399960,Pública,Interior,Urbana,252.60957917857144,250.45757885714286,Q1_Baixo,Q1_Baixo,5.102592592592592,Alto_INSE,5,33,28,28
61425609,Pública,Interior,Urbana,252.5612596111111,255.8415307777778,Q1_Baixo,Q1_Baixo,4.500555555555556,Baixo_INSE,2,23,18,18
61399945,Pública,Interior,Urbana,252.50572385517242,256.68090926206895,Q1_Baixo,Q1_Baixo,4.89288,Medio_INSE,1,195,145,145
61454618,Pública,Interior,Urbana,252.49018036734694,247.04125385714286,Q1_Baixo,Q1_Baixo,4.43891304347826,Baixo_INSE,1,58,49,49
61399357,Pública,Capital,Urbana,252.46871497,252.46974584,Q1_Baixo,Q1_Baixo,4.941931818181819,Medio_INSE,1,130,100,100
61417073,Pública,Capital,Urbana,252.40376441666666,282.03606808333336,Q1_Baixo,Q3_Médio-Alto,4.7055,Medio_INSE,1,40,24,24
61399561,Pública,Interior,Urbana,252.39914579069767,254.6097613255814,Q1_Baixo,Q1_Baixo,4.3989473684210525,Baixo_INSE,1,64,43,43
61405693,Pública,Interior,Urbana,252.34816905882354,224.5654276470588,Q1_Baixo,Q1_Baixo,4.765625,Medio_INSE,1,26,17,17
61450156,Pública,Interior,Urbana,252.2636151898734,241.38542659493672,Q1_Baixo,Q1_Baixo,4.46,Baixo_INSE,1,120,79,79
61431542,Pública,Interior,Urbana,252.17780802678573,263.64241276785714,Q1_Baixo,Q2_Médio-Baixo,4.63050505050505,Baixo_INSE,4,127,112,112
61431489,Pública,Interior,Urbana,252.16388606,237.00669114,Q1_Baixo,Q1_Baixo,4.2915625,Baixo_INSE,2,107,100,100
61433024,Pública,Interior,Urbana,252.1122198181818,253.1855487878788,Q1_Baixo,Q1_Baixo,4.15969696969697,Baixo_INSE,2,36,33,33
61457643,Pública,Interior,Urbana,252.09021316129034,237.1514638064516,Q1_Baixo,Q1_Baixo,4.5553333333333335,Baixo_INSE,4,36,31,31
61428673,Pública,Interior,Urbana,252.06848697297298,251.60461570270272,Q1_Baixo,Q1_Baixo,4.041176470588235,Baixo_INSE,2,47,37,37
61412870,Pública,Interior,Urbana,252.03217825,263.91808141666667,Q1_Baixo,Q2_Médio-Baixo,4.4738235294117645,Baixo_INSE,3,43,36,36
61449844,Pública,Interior,Urbana,252.0190996491228,264.4166712280702,Q1_Baixo,Q2_Médio-Baixo,4.061538461538461,Baixo_INSE,2,69,57,57
61454637,Pública,Interior,Urbana,252.01092677272726,259.4233420909091,Q1_Baixo,Q2_Médio-Baixo,4.620952380952381,Baixo_INSE,4,25,22,22
61425097,Pública,Interior,Urbana,251.96325507692308,254.71949217307693,Q1_Baixo,Q1_Baixo,4.8016,Medio_INSE,4,67,52,52
61426220,Pública,Interior,Urbana,251.95818945238096,247.56303069047618,Q1_Baixo,Q1_Baixo,5.512051282051282,Alto_INSE,1,57,42,42
61425357,Pública,Interior,Urbana,251.9574855,261.02986721428573,Q1_Baixo,Q2_Médio-Baixo,3.8723076923076922,Baixo_INSE,2,16,14,14
61406217,Pública,Interior,Urbana,251.89834206349207,5225.969465198413,Q1_Baixo,Q4_Alto,4.464700854700855,Baixo_INSE,1,145,126,126
61412808,Pública,Interior,Urbana,251.88806985714285,250.27557466666667,Q1_Baixo,Q1_Baixo,5.16609756097561,Alto_INSE,4,50,42,42
61449569,Pública,Interior,Urbana,251.78346386666666,251.47336293333333,Q1_Baixo,Q1_Baixo,3.798,Baixo_INSE,1,19,15,15
61399878,Pública,Interior,Urbana,251.68786072881358,254.51699518644068,Q1_Baixo,Q1_Baixo,4.231698113207547,Baixo_INSE,2,62,59,59
61416088,Pública,Interior,Urbana,251.6403237721519,253.95385167088608,Q1_Baixo,Q1_Baixo,5.127236842105263,Alto_INSE,1,127,79,79
61439339,Pública,Interior,Urbana,251.6396232,253.89593566666667,Q1_Baixo,Q1_Baixo,5.1306666666666665,Alto_INSE,1,21,15,15
61399429,Pública,Interior,Urbana,251.62898804081632,255.98381277551022,Q1_Baixo,Q1_Baixo,4.625,Baixo_INSE,3,60,49,49
61459384,Pública,Interior,Urbana,251.5855877857143,262.84497725,Q1_Baixo,Q2_Médio-Baixo,4.4516,Baixo_INSE,1,37,28,28
61455982,Pública,Interior,Urbana,251.58271126035504,251.6965823668639,Q1_Baixo,Q1_Baixo,4.511962025316456,Baixo_INSE,1,196,169,169
61466162,Pública,Interior,Urbana,251.5314699871795,261.15897711538463,Q1_Baixo,Q2_Médio-Baixo,4.555797101449276,Baixo_INSE,1,89,78,78
61405650,Pública,Interior,Urbana,251.499763,263.099414,Q1_Baixo,Q2_Médio-Baixo,4.8566666666666665,Medio_INSE,1,21,17,17
61399916,Pública,Interior,Urbana,251.4501162826087,245.61911045652175,Q1_Baixo,Q1_Baixo,4.0543023255813955,Baixo_INSE,2,113,92,92
61431528,Pública,Interior,Urbana,251.4381874909091,244.77370385454546,Q1_Baixo,Q1_Baixo,4.889259259259259,Medio_INSE,1,69,55,55
61454701,Pública,Interior,Urbana,251.43310967857144,260.00079214285716,Q1_Baixo,Q2_Médio-Baixo,4.7525,Medio_INSE,1,36,28,28
61421794,Pública,Interior,Urbana,251.42379639534883,254.35973995348837,Q1_Baixo,Q1_Baixo,5.232931034482759,Alto_INSE,1,163,129,129
61417212,Pública,Interior,Urbana,251.3903025,270.8864786875,Q1_Baixo,Q2_Médio-Baixo,4.735625,Medio_INSE,1,21,16,16
61454651,Pública,Interior,Urbana,251.37425125531914,261.5844070106383,Q1_Baixo,Q2_Médio-Baixo,5.2975,Alto_INSE,1,122,94,94
61424963,Pública,Interior,Urbana,251.36632971794873,261.5404513076923,Q1_Baixo,Q2_Médio-Baixo,5.010285714285715,Medio_INSE,1,56,39,39
61457681,Pública,Interior,Rural,251.35814,256.9174035,Q1_Baixo,Q1_Baixo,4.218571428571429,Baixo_INSE,1,17,14,14
61458788,Pública,Interior,Urbana,251.34881493162393,252.5764358034188,Q1_Baixo,Q1_Baixo,5.009038461538461,Medio_INSE,1,151,117,117
61422385,Pública,Capital,Urbana,251.342048575,259.7086841,Q1_Baixo,Q2_Médio-Baixo,4.932638888888889,Medio_INSE,1,98,80,80
61399969,Pública,Interior,Urbana,251.2985954736842,267.833842,Q1_Baixo,Q2_Médio-Baixo,4.58235294117647,Baixo_INSE,3,22,19,19
61466203,Pública,Interior,Urbana,251.27396763157896,249.4965235263158,Q1_Baixo,Q1_Baixo,5.2026315789473685,Alto_INSE,1,25,19,19
61450144,Pública,Interior,Urbana,251.25584638461538,245.2241901923077,Q1_Baixo,Q1_Baixo,4.381666666666667,Baixo_INSE,1,32,26,26
61470492,Pública,Interior,Urbana,251.22459895121952,251.89887295121952,Q1_Baixo,Q1_Baixo,4.292162162162162,Baixo_INSE,1,52,41,41
61448632,Pública,Interior,Urbana,251.18508387096773,258.5747640967742,Q1_Baixo,Q1_Baixo,4.114166666666667,Baixo_INSE,2,76,62,62
61417087,Pública,Interior,Urbana,251.1590016965517,255.7916917862069,Q1_Baixo,Q1_Baixo,5.025925925925926,Medio_INSE,1,199,145,145
61431432,Pública,Interior,Urbana,251.1513990319149,266.60264275531915,Q1_Baixo,Q2_Médio-Baixo,4.9001086956521736,Medio_INSE,1,142,94,94
61399460,Pública,Interior,Urbana,251.13443225,254.66374252272726,Q1_Baixo,Q1_Baixo,4.50452380952381,Baixo_INSE,1,54,44,44
61412173,Pública,Interior,Urbana,251.1187505909091,245.4388435,Q1_Baixo,Q1_Baixo,4.588181818181818,Baixo_INSE,4,25,22,22
61470064,Pública,Capital,Urbana,251.10674214814816,238.70264190123456,Q1_Baixo,Q1_Baixo,4.873521126760563,Medio_INSE,1,123,81,81
61442164,Pública,Interior,Urbana,251.0512888,256.2812075142857,Q1_Baixo,Q1_Baixo,4.991714285714286,Medio_INSE,3,41,35,35
61407976,Pública,Interior,Urbana,251.014314875,254.8186130625,Q1_Baixo,Q1_Baixo,3.899230769230769,Baixo_INSE,1,20,16,16
61455953,Pública,Interior,Urbana,250.97539633333332,247.22457489583334,Q1_Baixo,Q1_Baixo,4.524130434782609,Baixo_INSE,1,62,48,48
61416159,Pública,Interior,Urbana,250.94280924489797,253.85422836734693,Q1_Baixo,Q1_Baixo,4.527555555555556,Baixo_INSE,1,62,49,49
61466193,Pública,Interior,Urbana,250.94147435416667,245.56751985416668,Q1_Baixo,Q1_Baixo,4.765454545454546,Medio_INSE,1,127,96,96
61431486,Pública,Interior,Urbana,250.93573694444444,247.29090005555554,Q1_Baixo,Q1_Baixo,4.049444444444444,Baixo_INSE,2,21,18,18
61425731,Pública,Interior,Urbana,250.9131496,247.13593966666667,Q1_Baixo,Q1_Baixo,4.785333333333334,Medio_INSE,3,17,15,15
61431480,Pública,Interior,Urbana,250.91137636363635,256.68699672727274,Q1_Baixo,Q1_Baixo,4.192368421052632,Baixo_INSE,1,124,77,77
61432902,Pública,Capital,Urbana,250.88956189130434,265.2532567608696,Q1_Baixo,Q2_Médio-Baixo,5.239512195121951,Alto_INSE,1,63,46,46
61442577,Pública,Interior,Urbana,250.87857556140352,257.28710398245613,Q1_Baixo,Q1_Baixo,4.916734693877551,Medio_INSE,1,77,57,57
61442409,Pública,Interior,Urbana,250.8532021923077,243.32730257692307,Q1_Baixo,Q1_Baixo,4.240454545454545,Baixo_INSE,1,42,26,26
61424981,Pública,Interior,Urbana,250.83725554545455,261.04008127272726,Q1_Baixo,Q2_Médio-Baixo,4.949636363636364,Medio_INSE,4,65,55,55
61459141,Pública,Capital,Urbana,250.82432792592593,261.01640344444445,Q1_Baixo,Q2_Médio-Baixo,4.7975,Medio_INSE,1,46,27,27
61412202,Pública,Interior,Rural,250.8180855,249.60701954545453,Q1_Baixo,Q1_Baixo,3.8969444444444443,Baixo_INSE,1,54,44,44
61431471,Pública,Interior,Urbana,250.739041875,273.942559375,Q1_Baixo,Q3_Médio-Alto,3.78875,Baixo_INSE,2,12,8,8
61408006,Pública,Interior,Urbana,250.73544825,260.6002666666667,Q1_Baixo,Q2_Médio-Baixo,4.534318181818182,Baixo_INSE,4,51,48,48
61466520,Pública,Interior,Urbana,250.71274147058824,252.7952587647059,Q1_Baixo,Q1_Baixo,5.031176470588235,Medio_INSE,4,39,34,34
61425513,Pública,Interior,Urbana,250.67622142307692,245.35428684615385,Q1_Baixo,Q1_Baixo,4.912173913043478,Medio_INSE,1,35,26,26
61459371,Pública,Interior,Rural,250.6715648888889,243.43859772222223,Q1_Baixo,Q1_Baixo,3.653125,Baixo_INSE,1,23,18,18
61431568,Pública,Interior,Urbana,250.5938318076923,248.25662575641024,Q1_Baixo,Q1_Baixo,4.6802777777777775,Baixo_INSE,1,138,78,78
61438298,Pública,Interior,Urbana,250.53130577333334,256.34354785333335,Q1_Baixo,Q1_Baixo,5.556133333333333,Alto_INSE,6,92,75,75
61416140,Pública,Interior,Urbana,250.45270803846154,241.64244153846153,Q1_Baixo,Q1_Baixo,4.314230769230769,Baixo_INSE,1,41,26,26
61416095,Pública,Interior,Urbana,250.4476468139535,253.0890474883721,Q1_Baixo,Q1_Baixo,4.541111111111111,Baixo_INSE,1,59,43,43
61416158,Pública,Interior,Urbana,250.39778307692308,238.90230746153847,Q1_Baixo,Q1_Baixo,3.9066666666666667,Baixo_INSE,1,19,13,13
61454639,Pública,Interior,Urbana,250.3970826,255.53803972857142,Q1_Baixo,Q1_Baixo,5.1059090909090905,Alto_INSE,5,85,70,70
61433475,Pública,Interior,Urbana,250.34166810714285,231.59624421428572,Q1_Baixo,Q1_Baixo,4.6207142857142856,Baixo_INSE,1,40,28,28
61432619,Pública,Capital,Urbana,250.33354979710145,253.41458382608695,Q1_Baixo,Q1_Baixo,4.965967741935484,Medio_INSE,1,85,69,69
61442063,Pública,Interior,Urbana,250.27539654545456,243.571171,Q1_Baixo,Q1_Baixo,4.547499999999999,Baixo_INSE,1,16,11,11
61431442,Pública,Interior,Rural,250.2541784102564,247.75805128205127,Q1_Baixo,Q1_Baixo,4.212580645161291,Baixo_INSE,1,44,39,39
61399585,Pública,Interior,Urbana,250.23565888,269.98723254,Q1_Baixo,Q2_Médio-Baixo,4.459555555555555,Baixo_INSE,1,78,50,50
61405675,Pública,Interior,Urbana,250.21557236666666,234.92221126666666,Q1_Baixo,Q1_Baixo,4.615862068965517,Baixo_INSE,1,51,30,30
61432546,Pública,Interior,Urbana,250.20673174509804,248.41555230392157,Q1_Baixo,Q1_Baixo,5.238645833333333,Alto_INSE,1,136,102,102
61416094,Pública,Interior,Urbana,250.1183086,249.6866209,Q1_Baixo,Q1_Baixo,3.803,Baixo_INSE,2,13,10,10
61457676,Pública,Interior,Urbana,250.105882875,250.564389625,Q1_Baixo,Q1_Baixo,4.526428571428571,Baixo_INSE,1,20,16,16
61442554,Pública,Interior,Urbana,250.04973541121495,254.800643682243,Q1_Baixo,Q1_Baixo,4.086185567010309,Baixo_INSE,2,130,107,107
61399370,Pública,Capital,Urbana,250.03962204065041,250.71828894308942,Q1_Baixo,Q1_Baixo,4.971372549019608,Medio_INSE,1,183,123,123
61455936,Pública,Interior,Urbana,250.03004516666667,247.6182372222222,Q1_Baixo,Q1_Baixo,4.175,Baixo_INSE,3,22,18,18
61454127,Pública,Interior,Urbana,250.01381906542056,251.21036938317758,Q1_Baixo,Q1_Baixo,5.230434782608696,Alto_INSE,1,131,107,107
61448080,Pública,Interior,Urbana,250.008983,244.3374551111111,Q1_Baixo,Q1_Baixo,4.002222222222223,Baixo_INSE,1,15,9,9
61455967,Pública,Interior,Rural,249.9977255,216.34370191666667,Q1_Baixo,Q1_Baixo,4.275833333333333,Baixo_INSE,1,15,12,12
61442147,Pública,Interior,Urbana,249.99604711111112,244.71952755555554,Q1_Baixo,Q1_Baixo,4.462777777777778,Baixo_INSE,4,21,18,18
61399566,Pública,Interior,Urbana,249.98761815,266.498998275,Q1_Baixo,Q2_Médio-Baixo,5.1190625,Alto_INSE,1,53,40,40
61421818,Pública,Interior,Urbana,249.94831786956522,245.63376882608696,Q1_Baixo,Q1_Baixo,4.396190476190476,Baixo_INSE,1,29,23,23
61433466,Pública,Interior,Urbana,249.89494805263158,257.34531249122807,Q1_Baixo,Q1_Baixo,5.0494,Medio_INSE,1,74,57,57
61425143,Pública,Interior,Urbana,249.803924625,259.649691625,Q1_Baixo,Q2_Médio-Baixo,4.093333333333334,Baixo_INSE,1,26,16,16
61459177,Pública,Interior,Urbana,249.80036404395605,236.85913676923076,Q1_Baixo,Q1_Baixo,4.096266666666667,Baixo_INSE,1,117,91,91
61449565,Pública,Interior,Urbana,249.77898921621622,239.43382635135134,Q1_Baixo,Q1_Baixo,4.407058823529412,Baixo_INSE,1,46,37,37
61407999,Pública,Interior,Urbana,249.72280257894738,267.22850210526315,Q1_Baixo,Q2_Médio-Baixo,4.412105263157895,Baixo_INSE,1,34,19,19
61466533,Pública,Interior,Urbana,249.662425125,258.5933416666667,Q1_Baixo,Q1_Baixo,4.348695652173913,Baixo_INSE,2,24,24,24
61449128,Pública,Interior,Urbana,249.6484928181818,237.1975700909091,Q1_Baixo,Q1_Baixo,4.178181818181818,Baixo_INSE,1,19,11,11
61466137,Pública,Interior,Urbana,249.64616864285713,250.27627383333333,Q1_Baixo,Q1_Baixo,4.216923076923077,Baixo_INSE,1,59,42,42
61412927,Pública,Interior,Rural,249.6406629090909,253.43962936363636,Q1_Baixo,Q1_Baixo,4.304,Baixo_INSE,3,12,11,11
61454081,Pública,Capital,Urbana,249.62052750617283,246.91318952674897,Q1_Baixo,Q1_Baixo,5.109929577464789,Alto_INSE,1,316,243,243
61459253,Pública,Interior,Urbana,249.5875496875,245.54818725,Q1_Baixo,Q1_Baixo,4.593214285714286,Baixo_INSE,1,39,32,32
61424990,Pública,Interior,Rural,249.58714357142858,252.60285335714286,Q1_Baixo,Q1_Baixo,4.813846153846153,Medio_INSE,1,21,14,14
61425718,Pública,Interior,Urbana,249.58066715384615,261.33701984615385,Q1_Baixo,Q2_Médio-Baixo,4.126666666666667,Baixo_INSE,1,19,13,13
61425430,Pública,Interior,Urbana,249.54534970588236,245.47480741176471,Q1_Baixo,Q1_Baixo,4.609166666666667,Baixo_INSE,1,18,17,17
61441562,Pública,Interior,Urbana,249.54529496153847,252.36778746153846,Q1_Baixo,Q1_Baixo,4.294651162790697,Baixo_INSE,1,69,52,52
61425349,Pública,Interior,Urbana,249.5430535,246.6329445,Q1_Baixo,Q1_Baixo,5.231111111111111,Alto_INSE,6,12,10,10
61399376,Pública,Interior,Urbana,249.52619988235293,259.8228709117647,Q1_Baixo,Q2_Médio-Baixo,5.216470588235294,Alto_INSE,1,54,34,34
61400039,Pública,Interior,Urbana,249.49514214814815,248.7972648888889,Q1_Baixo,Q1_Baixo,4.7736,Medio_INSE,1,36,27,27
61448611,Pública,Interior,Urbana,249.46047760975608,261.74785297560976,Q1_Baixo,Q2_Médio-Baixo,4.678461538461539,Baixo_INSE,1,60,41,41
61458833,Pública,Interior,Urbana,249.39406183333335,253.75000616666668,Q1_Baixo,Q1_Baixo,4.587142857142857,Baixo_INSE,1,22,18,18
61399477,Pública,Interior,Urbana,249.2178401627907,255.18569960465118,Q1_Baixo,Q1_Baixo,4.31953488372093,Baixo_INSE,1,58,43,43
61459163,Pública,Interior,Urbana,249.18224120833332,262.720325875,Q1_Baixo,Q2_Médio-Baixo,5.024130434782609,Medio_INSE,1,66,48,48
61399389,Pública,Interior,Urbana,249.1732903611111,262.39909172222224,Q1_Baixo,Q2_Médio-Baixo,4.050285714285715,Baixo_INSE,1,51,36,36
61425577,Pública,Interior,Urbana,249.1634665,251.4032033,Q1_Baixo,Q1_Baixo,3.8475,Baixo_INSE,1,14,10,10
61449591,Pública,Interior,Urbana,249.14004545454546,254.8189368181818,Q1_Baixo,Q1_Baixo,4.7318181818181815,Medio_INSE,1,36,22,22
61416646,Pública,Interior,Urbana,249.13660579120878,249.28523828571429,Q1_Baixo,Q1_Baixo,4.566117647058824,Baixo_INSE,4,108,91,91
61412925,Pública,Interior,Urbana,249.06083494444445,238.85075594444444,Q1_Baixo,Q1_Baixo,3.8347058823529414,Baixo_INSE,1,22,18,18
61470486,Pública,Interior,Urbana,249.03037717241378,245.31938511494252,Q1_Baixo,Q1_Baixo,4.955121951219512,Medio_INSE,1,127,87,87
61421765,Pública,Capital,Urbana,248.97195522857143,250.03773315714287,Q1_Baixo,Q1_Baixo,4.846666666666667,Medio_INSE,1,98,70,70
61416151,Pública,Interior,Urbana,248.95637576923076,223.99333146153847,Q1_Baixo,Q1_Baixo,4.864,Medio_INSE,1,16,13,13
61412175,Pública,Interior,Urbana,248.94401267857143,248.58770235714286,Q1_Baixo,Q1_Baixo,4.568518518518519,Baixo_INSE,1,57,28,28
61459345,Pública,Interior,Urbana,248.93536973333335,271.34882243333334,Q1_Baixo,Q2_Médio-Baixo,4.692413793103448,Baixo_INSE,4,36,30,30
61399877,Pública,Interior,Urbana,248.9067411923077,264.7157770769231,Q1_Baixo,Q2_Médio-Baixo,3.796923076923077,Baixo_INSE,2,30,26,26
61399505,Pública,Interior,Urbana,248.88828815384616,239.88176146153845,Q1_Baixo,Q1_Baixo,4.9152,Medio_INSE,1,34,26,26
61405619,Pública,Interior,Urbana,248.87281985714284,258.9350404285714,Q1_Baixo,Q1_Baixo,4.5,Baixo_INSE,1,15,7,7
61451113,Pública,Capital,Urbana,248.79351787096775,250.78372648387096,Q1_Baixo,Q1_Baixo,5.0875,Alto_INSE,1,46,31,31
61442643,Pública,Interior,Urbana,248.71732666666665,243.72245727272727,Q1_Baixo,Q1_Baixo,4.163125,Baixo_INSE,2,39,33,33
61456042,Pública,Interior,Urbana,248.51724743396227,257.7877933396226,Q1_Baixo,Q1_Baixo,4.761764705882353,Medio_INSE,1,76,53,53
61416641,Pública,Interior,Urbana,248.50449683333332,258.3755301666667,Q1_Baixo,Q1_Baixo,4.749090909090909,Medio_INSE,4,15,12,12
61416109,Pública,Interior,Urbana,248.4698537,245.822704325,Q1_Baixo,Q1_Baixo,3.6818918918918917,Baixo_INSE,2,45,40,40
61400066,Pública,Interior,Urbana,248.44185099999999,232.18179347058825,Q1_Baixo,Q1_Baixo,3.7770588235294116,Baixo_INSE,2,20,17,17
61438226,Pública,Interior,Urbana,248.43769141666667,248.87145327083334,Q1_Baixo,Q1_Baixo,5.027021276595745,Medio_INSE,4,58,48,48
61408083,Pública,Interior,Rural,248.43430178260869,250.22107469565216,Q1_Baixo,Q1_Baixo,4.1040909090909095,Baixo_INSE,2,25,23,23
61407991,Pública,Interior,Urbana,248.43040841052633,253.1994668,Q1_Baixo,Q1_Baixo,4.91875,Medio_INSE,5,110,95,95
61457638,Pública,Interior,Urbana,248.41289106451612,253.2857737419355,Q1_Baixo,Q1_Baixo,4.190333333333333,Baixo_INSE,1,44,31,31
61433020,Pública,Interior,Urbana,248.3985830327869,259.4889671967213,Q1_Baixo,Q2_Médio-Baixo,4.445862068965517,Baixo_INSE,2,69,61,61
61408001,Pública,Interior,Urbana,248.38848324324323,259.67940948648646,Q1_Baixo,Q2_Médio-Baixo,4.328805970149253,Baixo_INSE,1,90,74,74
