ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61449578,Publica,Interior,Urbana,2,257.02,249.78,4.21,Q1_Baixo,Q1_Baixo,Baixo_INSE
61405589,Publica,Interior,Urbana,2,257.02,255.11,5.06,Q1_Baixo,Q1_Baixo,Medio_INSE
61425359,Publica,Interior,Urbana,2,256.97,259.29,4.06,Q1_Baixo,Q1_Baixo,Baixo_INSE
61457618,Publica,Interior,Urbana,2,256.96,247.56,4.32,Q1_Baixo,Q1_Baixo,Baixo_INSE
61432974,Publica,Interior,Urbana,2,256.92,253.22,3.92,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425076,Publica,Capital,Urbana,2,256.91,263.32,5.17,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61442109,Publica,Interior,Urbana,2,256.86,251.69,4.44,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459193,Publica,Interior,Urbana,2,256.85,261.66,4.55,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61454084,Publica,Capital,Urbana,2,256.72,288.83,4.79,Q1_Baixo,Q4_Alto,Medio_INSE
61457605,Publica,Interior,Urbana,2,256.72,265.02,4.97,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61437730,Publica,Interior,Urbana,2,256.72,255.04,4.87,Q1_Baixo,Q1_Baixo,Medio_INSE
61428138,Publica,Interior,Urbana,2,256.69,255.49,4.32,Q1_Baixo,Q1_Baixo,Baixo_INSE
61424964,Publica,Interior,Urbana,2,256.69,256.36,5.25,Q1_Baixo,Q1_Baixo,Alto_INSE
61433402,Publica,Interior,Urbana,2,256.68,246.79,4.85,Q1_Baixo,Q1_Baixo,Medio_INSE
61454099,Publica,Interior,Urbana,2,256.68,259.51,5.17,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61424824,Publica,Interior,Rural,2,256.66,269.76,4.18,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61439262,Publica,Interior,Urbana,2,256.64,275.75,5.12,Q1_Baixo,Q3_Médio-Alto,Alto_INSE
61442622,Publica,Interior,Urbana,2,256.62,266.19,4.56,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61458795,Publica,Interior,Urbana,2,256.61,255.03,4.65,Q1_Baixo,Q1_Baixo,Baixo_INSE
61428603,Publica,Interior,Rural,2,256.61,259.46,3.99,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61417092,Publica,Interior,Urbana,2,256.59,265.47,4.95,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61431448,Publica,Interior,Urbana,2,256.55,280.33,5.32,Q1_Baixo,Q3_Médio-Alto,Alto_INSE
61425689,Publica,Interior,Urbana,2,256.53,262.42,4.37,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61412864,Publica,Interior,Urbana,2,256.5,261.13,4.84,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61399397,Publica,Interior,Urbana,2,256.45,260.79,4.02,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61459736,Publica,Interior,Urbana,2,256.4,241.77,4.99,Q1_Baixo,Q1_Baixo,Medio_INSE
61466149,Publica,Interior,Urbana,2,256.4,256.61,4.48,Q1_Baixo,Q1_Baixo,Baixo_INSE
61439327,Publica,Interior,Rural,2,256.39,8988.28,3.88,Q1_Baixo,Q4_Alto,Baixo_INSE
61399472,Publica,Interior,Urbana,2,256.38,6127.71,4.49,Q1_Baixo,Q4_Alto,Baixo_INSE
61466487,Publica,Interior,Urbana,2,256.32,258.1,4.73,Q1_Baixo,Q1_Baixo,Medio_INSE
61432517,Publica,Interior,Urbana,2,256.31,257.22,4.55,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425749,Publica,Interior,Urbana,2,256.3,248.54,4.4,Q1_Baixo,Q1_Baixo,Baixo_INSE
61432981,Publica,Interior,Urbana,2,256.29,254.4,4.99,Q1_Baixo,Q1_Baixo,Medio_INSE
61466444,Publica,Interior,Urbana,2,256.27,247.53,4.8,Q1_Baixo,Q1_Baixo,Medio_INSE
61449135,Publica,Interior,Urbana,2,256.27,267.11,4.23,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61466903,Publica,Interior,Urbana,2,256.25,254.96,5.01,Q1_Baixo,Q1_Baixo,Medio_INSE
61454143,Publica,Interior,Urbana,2,256.23,5401.81,4.19,Q1_Baixo,Q4_Alto,Baixo_INSE
61424993,Publica,Interior,Urbana,2,256.19,258.42,4.95,Q1_Baixo,Q1_Baixo,Medio_INSE
61424828,Publica,Interior,Urbana,2,256.18,242.98,4.58,Q1_Baixo,Q1_Baixo,Baixo_INSE
61458834,Publica,Interior,Urbana,2,256.11,259.57,4.73,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61465817,Publica,Interior,Urbana,2,256.11,249.94,3.97,Q1_Baixo,Q1_Baixo,Baixo_INSE
61439303,Publica,Interior,Urbana,2,256.1,264.57,4.78,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61466131,Publica,Interior,Urbana,2,256.09,260.65,4.9,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61417139,Publica,Interior,Urbana,2,256.09,263.07,4.66,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61470058,Publica,Capital,Urbana,2,256.09,2564.05,5.09,Q1_Baixo,Q4_Alto,Alto_INSE
61458829,Publica,Interior,Urbana,2,256.08,260.91,4.61,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61441524,Publica,Interior,Urbana,2,256.02,269.5,5.02,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61455486,Publica,Interior,Urbana,2,256,254.98,4.08,Q1_Baixo,Q1_Baixo,Baixo_INSE
61438233,Publica,Interior,Urbana,2,255.99,253.52,4.86,Q1_Baixo,Q1_Baixo,Medio_INSE
61466523,Publica,Interior,Urbana,2,255.93,255.46,4.61,Q1_Baixo,Q1_Baixo,Baixo_INSE
61433477,Publica,Interior,Urbana,2,255.89,270.03,4.69,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61466114,Publica,Capital,Urbana,2,255.83,278.65,5.01,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61465780,Publica,Capital,Urbana,2,255.82,268.65,4.96,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61449089,Publica,Interior,Urbana,2,255.79,272.39,4.8,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61449170,Publica,Interior,Urbana,2,255.78,254.85,4.47,Q1_Baixo,Q1_Baixo,Baixo_INSE
61424822,Publica,Interior,Urbana,2,255.78,258.98,5.15,Q1_Baixo,Q1_Baixo,Alto_INSE
61454613,Publica,Interior,Urbana,2,255.75,274.16,4.27,Q1_Baixo,Q3_Médio-Alto,Baixo_INSE
61432515,Publica,Interior,Urbana,2,255.73,266.54,5.21,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61456024,Publica,Interior,Urbana,2,255.73,14085.77,4.72,Q1_Baixo,Q4_Alto,Medio_INSE
61439260,Publica,Interior,Urbana,2,255.72,246.09,4.97,Q1_Baixo,Q1_Baixo,Medio_INSE
61408077,Publica,Interior,Urbana,2,255.7,276.54,4.96,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61432536,Publica,Interior,Urbana,2,255.7,262.49,5.39,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61425150,Publica,Interior,Urbana,2,255.65,258.32,4.21,Q1_Baixo,Q1_Baixo,Baixo_INSE
61405623,Publica,Interior,Urbana,2,255.64,255.75,5.05,Q1_Baixo,Q1_Baixo,Medio_INSE
61431566,Publica,Interior,Urbana,2,255.63,248.6,4.06,Q1_Baixo,Q1_Baixo,Baixo_INSE
61470489,Publica,Interior,Urbana,2,255.58,254.4,4.49,Q1_Baixo,Q1_Baixo,Baixo_INSE
61455438,Publica,Interior,Urbana,2,255.56,274.68,5.06,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61449632,Publica,Interior,Urbana,2,255.54,273.81,4.36,Q1_Baixo,Q3_Médio-Alto,Baixo_INSE
61441558,Publica,Interior,Urbana,2,255.47,250.62,5.04,Q1_Baixo,Q1_Baixo,Medio_INSE
61412148,Publica,Interior,Urbana,2,255.46,267.79,4.68,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61432476,Publica,Interior,Urbana,2,255.45,261.71,4.99,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61459179,Publica,Interior,Urbana,2,255.45,2443.35,5.38,Q1_Baixo,Q4_Alto,Alto_INSE
61466152,Publica,Interior,Urbana,2,255.44,257.49,4.68,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399633,Publica,Interior,Rural,2,255.42,258.73,4.32,Q1_Baixo,Q1_Baixo,Baixo_INSE
61407972,Publica,Interior,Urbana,2,255.41,255.61,3.95,Q1_Baixo,Q1_Baixo,Baixo_INSE
61416680,Publica,Interior,Urbana,2,255.38,262.6,4.82,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61457600,Publica,Interior,Urbana,2,255.32,256.92,4.58,Q1_Baixo,Q1_Baixo,Baixo_INSE
61448102,Publica,Interior,Urbana,2,255.31,269.61,4.99,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61416659,Publica,Interior,Urbana,2,255.31,260.11,4.82,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61465793,Publica,Interior,Urbana,2,255.31,4667.37,4.75,Q1_Baixo,Q4_Alto,Medio_INSE
61433438,Publica,Interior,Urbana,2,255.28,264.44,4.1,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61459735,Publica,Interior,Urbana,2,255.12,260.93,4.2,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61450143,Publica,Interior,Urbana,2,255.11,247.56,4.27,Q1_Baixo,Q1_Baixo,Baixo_INSE
61412209,Publica,Interior,Urbana,2,255.1,282.4,4.39,Q1_Baixo,Q3_Médio-Alto,Baixo_INSE
61425006,Publica,Interior,Urbana,2,255.09,3738.4,4.4,Q1_Baixo,Q4_Alto,Baixo_INSE
61412193,Publica,Interior,Urbana,2,255.09,250.19,4.56,Q1_Baixo,Q1_Baixo,Baixo_INSE
61457680,Publica,Interior,Urbana,2,255.06,253.24,4.8,Q1_Baixo,Q1_Baixo,Medio_INSE
61400151,Publica,Interior,Urbana,2,254.98,273.82,4.17,Q1_Baixo,Q3_Médio-Alto,Baixo_INSE
61448131,Publica,Interior,Urbana,2,254.96,252.89,4.94,Q1_Baixo,Q1_Baixo,Medio_INSE
61432487,Publica,Interior,Urbana,2,254.96,263.55,4.66,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61439360,Publica,Interior,Urbana,2,254.92,255.39,4.8,Q1_Baixo,Q1_Baixo,Medio_INSE
61459302,Publica,Interior,Urbana,2,254.9,3845.62,4.82,Q1_Baixo,Q4_Alto,Medio_INSE
61416093,Publica,Interior,Urbana,2,254.89,260.68,4.58,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61431490,Publica,Interior,Urbana,2,254.88,267.67,4.42,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61455950,Publica,Interior,Urbana,2,254.86,256.01,4.13,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425539,Publica,Interior,Urbana,2,254.8,261.38,4.13,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61448074,Publica,Interior,Rural,2,254.7,261.23,4.69,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61438235,Publica,Interior,Urbana,2,254.7,260.18,4.87,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61466207,Publica,Interior,Rural,2,254.67,255.34,4.36,Q1_Baixo,Q1_Baixo,Baixo_INSE
61432913,Publica,Capital,Urbana,2,254.66,248.94,5.06,Q1_Baixo,Q1_Baixo,Medio_INSE
61433016,Publica,Interior,Urbana,2,254.65,253.79,4.48,Q1_Baixo,Q1_Baixo,Baixo_INSE
61406180,Publica,Interior,Urbana,2,254.62,246.59,4.66,Q1_Baixo,Q1_Baixo,Baixo_INSE
61405629,Publica,Interior,Urbana,2,254.62,240.61,4.6,Q1_Baixo,Q1_Baixo,Baixo_INSE
61431469,Publica,Interior,Urbana,2,254.6,254.48,3.96,Q1_Baixo,Q1_Baixo,Baixo_INSE
61470552,Publica,Interior,Urbana,2,254.58,268.19,4.85,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61433386,Publica,Interior,Urbana,2,254.5,265.15,5.04,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61459143,Publica,Capital,Urbana,2,254.46,254.62,5.17,Q1_Baixo,Q1_Baixo,Alto_INSE
61416662,Publica,Interior,Urbana,2,254.44,264.42,5.38,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61433446,Publica,Interior,Urbana,2,254.44,256,4.88,Q1_Baixo,Q1_Baixo,Medio_INSE
61412187,Publica,Interior,Rural,2,254.42,250.94,4.6,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425647,Publica,Interior,Urbana,2,254.38,257.62,5.13,Q1_Baixo,Q1_Baixo,Alto_INSE
61432944,Publica,Capital,Urbana,2,254.37,258.66,4.94,Q1_Baixo,Q1_Baixo,Medio_INSE
61466247,Publica,Interior,Rural,2,254.23,270.33,4.1,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61466200,Publica,Interior,Urbana,2,254.23,251.81,5.04,Q1_Baixo,Q1_Baixo,Medio_INSE
61433060,Publica,Interior,Urbana,2,254.23,256.08,4.96,Q1_Baixo,Q1_Baixo,Medio_INSE
61470078,Publica,Interior,Urbana,2,254.22,2904.43,4.4,Q1_Baixo,Q4_Alto,Baixo_INSE
61448048,Publica,Interior,Urbana,2,254.21,5761.38,4.69,Q1_Baixo,Q4_Alto,Baixo_INSE
61431521,Publica,Interior,Urbana,2,254.2,264.23,4.89,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61456018,Publica,Interior,Urbana,2,254.19,266.44,5.07,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61441505,Publica,Capital,Urbana,2,254.19,265.15,5.16,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61442531,Publica,Interior,Rural,2,254.18,259.84,4.71,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61438305,Publica,Interior,Urbana,2,254.17,260.04,5.05,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61454698,Publica,Interior,Urbana,2,254.15,260.93,4.43,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61442330,Publica,Interior,Urbana,2,254.15,263.72,4.26,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61449583,Publica,Interior,Urbana,2,254.11,262.23,4.51,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61470538,Publica,Interior,Urbana,2,254.1,260.66,4.68,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61424985,Publica,Interior,Rural,2,254.07,260.17,3.79,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61428687,Publica,Interior,Urbana,2,254.03,269.45,4.63,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61442648,Publica,Interior,Urbana,2,254.01,266.3,4.76,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61449697,Publica,Interior,Urbana,2,253.99,264.06,5.22,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61421785,Publica,Interior,Urbana,2,253.97,2468.77,5.28,Q1_Baixo,Q4_Alto,Alto_INSE
61459483,Publica,Interior,Urbana,2,253.93,246.26,4.34,Q1_Baixo,Q1_Baixo,Baixo_INSE
61428629,Publica,Interior,Urbana,2,253.92,258.15,4.36,Q1_Baixo,Q1_Baixo,Baixo_INSE
61433045,Publica,Interior,Urbana,2,253.91,255.71,3.91,Q1_Baixo,Q1_Baixo,Baixo_INSE
61465795,Publica,Interior,Urbana,2,253.9,257.18,5.12,Q1_Baixo,Q1_Baixo,Alto_INSE
61465831,Publica,Interior,Rural,2,253.9,236.1,3.89,Q1_Baixo,Q1_Baixo,Baixo_INSE
61470097,Publica,Interior,Urbana,2,253.88,245.9,4.76,Q1_Baixo,Q1_Baixo,Medio_INSE
61425741,Publica,Interior,Urbana,2,253.88,262.7,4.23,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61454716,Publica,Interior,Rural,2,253.87,247.31,4.05,Q1_Baixo,Q1_Baixo,Baixo_INSE
61407982,Publica,Interior,Urbana,2,253.86,264.23,4.21,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61405642,Publica,Interior,Urbana,2,253.8,257.4,5.27,Q1_Baixo,Q1_Baixo,Alto_INSE
61448106,Publica,Interior,Urbana,2,253.8,250.86,5.11,Q1_Baixo,Q1_Baixo,Alto_INSE
61465783,Publica,Capital,Urbana,2,253.8,253.85,5,Q1_Baixo,Q1_Baixo,Medio_INSE
61405584,Publica,Interior,Urbana,2,253.77,254.1,4.62,Q1_Baixo,Q1_Baixo,Baixo_INSE
61442310,Publica,Interior,Urbana,2,253.76,252.96,5.1,Q1_Baixo,Q1_Baixo,Alto_INSE
61449081,Publica,Interior,Urbana,2,253.7,271.21,5.06,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61455468,Publica,Interior,Urbana,2,253.69,253.09,4.82,Q1_Baixo,Q1_Baixo,Medio_INSE
61441514,Publica,Capital,Urbana,2,253.65,260.54,5.14,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61425764,Publica,Interior,Rural,2,253.6,245.87,3.78,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425517,Publica,Interior,Urbana,2,253.56,254.34,4.86,Q1_Baixo,Q1_Baixo,Medio_INSE
61466498,Publica,Interior,Urbana,2,253.53,251.22,4.19,Q1_Baixo,Q1_Baixo,Baixo_INSE
61449542,Publica,Interior,Urbana,2,253.47,264.62,5.08,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61457592,Publica,Capital,Urbana,2,253.43,274.46,5.06,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61434006,Publica,Interior,Rural,2,253.42,242.21,4.27,Q1_Baixo,Q1_Baixo,Baixo_INSE
61442418,Publica,Capital,Urbana,2,253.39,257.87,5.09,Q1_Baixo,Q1_Baixo,Alto_INSE
61442062,Publica,Interior,Urbana,2,253.38,265.84,4.7,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61432607,Publica,Interior,Rural,2,253.35,246.01,4.1,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425339,Publica,Interior,Urbana,2,253.33,256.85,4.36,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425094,Publica,Interior,Urbana,2,253.32,261.14,4.66,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61456006,Publica,Interior,Urbana,2,253.29,259.22,5.05,Q1_Baixo,Q1_Baixo,Medio_INSE
61433012,Publica,Interior,Urbana,2,253.28,255.22,5.14,Q1_Baixo,Q1_Baixo,Alto_INSE
61433491,Publica,Interior,Urbana,2,253.24,256.4,4.92,Q1_Baixo,Q1_Baixo,Medio_INSE
61417088,Publica,Interior,Urbana,2,253.23,265.27,4.71,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61399532,Publica,Interior,Urbana,2,253.21,244.74,4.7,Q1_Baixo,Q1_Baixo,Medio_INSE
61412145,Publica,Interior,Urbana,2,253.2,245.62,4.27,Q1_Baixo,Q1_Baixo,Baixo_INSE
61412200,Publica,Interior,Urbana,2,253.19,262.35,4.87,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61433505,Publica,Interior,Urbana,2,253.14,6553.15,5.14,Q1_Baixo,Q4_Alto,Alto_INSE
61432962,Publica,Interior,Urbana,2,253.08,259.59,4.5,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61421806,Publica,Interior,Urbana,2,252.99,257.03,4.5,Q1_Baixo,Q1_Baixo,Baixo_INSE
61421764,Publica,Capital,Urbana,2,252.98,281.09,5.29,Q1_Baixo,Q3_Médio-Alto,Alto_INSE
61433967,Publica,Interior,Urbana,2,252.97,238.32,3.83,Q1_Baixo,Q1_Baixo,Baixo_INSE
61431527,Publica,Interior,Urbana,2,252.94,254.71,5.04,Q1_Baixo,Q1_Baixo,Medio_INSE
61432477,Publica,Interior,Rural,2,252.89,250.7,3.9,Q1_Baixo,Q1_Baixo,Baixo_INSE
61424982,Publica,Interior,Urbana,2,252.88,259.18,5,Q1_Baixo,Q1_Baixo,Medio_INSE
61416166,Publica,Interior,Urbana,2,252.85,247.39,3.76,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399391,Publica,Interior,Urbana,2,252.78,250.85,5.44,Q1_Baixo,Q1_Baixo,Alto_INSE
61425562,Publica,Interior,Urbana,2,252.75,242.6,4.25,Q1_Baixo,Q1_Baixo,Baixo_INSE
61455467,Publica,Interior,Urbana,2,252.74,252.45,5.03,Q1_Baixo,Q1_Baixo,Medio_INSE
61465838,Publica,Interior,Urbana,2,252.71,254.38,4.98,Q1_Baixo,Q1_Baixo,Medio_INSE
61399458,Publica,Interior,Urbana,2,252.71,259.49,4.79,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61458803,Publica,Interior,Urbana,2,252.71,251.8,5.1,Q1_Baixo,Q1_Baixo,Alto_INSE
61416671,Publica,Interior,Rural,2,252.7,250.89,4.6,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459211,Publica,Interior,Urbana,2,252.7,261.74,4.25,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61433599,Publica,Interior,Rural,2,252.68,252.97,4.06,Q1_Baixo,Q1_Baixo,Baixo_INSE
61437702,Publica,Interior,Urbana,2,252.66,253.06,4.84,Q1_Baixo,Q1_Baixo,Medio_INSE
61412194,Publica,Interior,Urbana,2,252.63,265.97,4.26,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61425008,Publica,Interior,Urbana,2,252.63,259.7,4.52,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61457647,Publica,Interior,Urbana,2,252.61,244.84,4.76,Q1_Baixo,Q1_Baixo,Medio_INSE
61399960,Publica,Interior,Urbana,2,252.61,250.46,5.1,Q1_Baixo,Q1_Baixo,Alto_INSE
61425609,Publica,Interior,Urbana,2,252.56,255.84,4.5,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399945,Publica,Interior,Urbana,2,252.51,256.68,4.89,Q1_Baixo,Q1_Baixo,Medio_INSE
61454618,Publica,Interior,Urbana,2,252.49,247.04,4.44,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399357,Publica,Capital,Urbana,2,252.47,252.47,4.94,Q1_Baixo,Q1_Baixo,Medio_INSE
61417073,Publica,Capital,Urbana,2,252.4,282.04,4.71,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61399561,Publica,Interior,Urbana,2,252.4,254.61,4.4,Q1_Baixo,Q1_Baixo,Baixo_INSE
61405693,Publica,Interior,Urbana,2,252.35,224.57,4.77,Q1_Baixo,Q1_Baixo,Medio_INSE
61450156,Publica,Interior,Urbana,2,252.26,241.39,4.46,Q1_Baixo,Q1_Baixo,Baixo_INSE
61431542,Publica,Interior,Urbana,2,252.18,263.64,4.63,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61431489,Publica,Interior,Urbana,2,252.16,237.01,4.29,Q1_Baixo,Q1_Baixo,Baixo_INSE
61433024,Publica,Interior,Urbana,2,252.11,253.19,4.16,Q1_Baixo,Q1_Baixo,Baixo_INSE
61457643,Publica,Interior,Urbana,2,252.09,237.15,4.56,Q1_Baixo,Q1_Baixo,Baixo_INSE
61428673,Publica,Interior,Urbana,2,252.07,251.6,4.04,Q1_Baixo,Q1_Baixo,Baixo_INSE
61412870,Publica,Interior,Urbana,2,252.03,263.92,4.47,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61449844,Publica,Interior,Urbana,2,252.02,264.42,4.06,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61454637,Publica,Interior,Urbana,2,252.01,259.42,4.62,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61425097,Publica,Interior,Urbana,2,251.96,254.72,4.8,Q1_Baixo,Q1_Baixo,Medio_INSE
61426220,Publica,Interior,Urbana,2,251.96,247.56,5.51,Q1_Baixo,Q1_Baixo,Alto_INSE
61425357,Publica,Interior,Urbana,2,251.96,261.03,3.87,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61406217,Publica,Interior,Urbana,2,251.9,5225.97,4.46,Q1_Baixo,Q4_Alto,Baixo_INSE
61412808,Publica,Interior,Urbana,2,251.89,250.28,5.17,Q1_Baixo,Q1_Baixo,Alto_INSE
61449569,Publica,Interior,Urbana,2,251.78,251.47,3.8,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399878,Publica,Interior,Urbana,2,251.69,254.52,4.23,Q1_Baixo,Q1_Baixo,Baixo_INSE
61416088,Publica,Interior,Urbana,2,251.64,253.95,5.13,Q1_Baixo,Q1_Baixo,Alto_INSE
61439339,Publica,Interior,Urbana,2,251.64,253.9,5.13,Q1_Baixo,Q1_Baixo,Alto_INSE
61399429,Publica,Interior,Urbana,2,251.63,255.98,4.62,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459384,Publica,Interior,Urbana,2,251.59,262.84,4.45,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61455982,Publica,Interior,Urbana,2,251.58,251.7,4.51,Q1_Baixo,Q1_Baixo,Baixo_INSE
61466162,Publica,Interior,Urbana,2,251.53,261.16,4.56,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61405650,Publica,Interior,Urbana,2,251.5,263.1,4.86,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61399916,Publica,Interior,Urbana,2,251.45,245.62,4.05,Q1_Baixo,Q1_Baixo,Baixo_INSE
61431528,Publica,Interior,Urbana,2,251.44,244.77,4.89,Q1_Baixo,Q1_Baixo,Medio_INSE
61454701,Publica,Interior,Urbana,2,251.43,260,4.75,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61421794,Publica,Interior,Urbana,2,251.42,254.36,5.23,Q1_Baixo,Q1_Baixo,Alto_INSE
61417212,Publica,Interior,Urbana,2,251.39,270.89,4.74,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61454651,Publica,Interior,Urbana,2,251.37,261.58,5.3,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61424963,Publica,Interior,Urbana,2,251.37,261.54,5.01,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61457681,Publica,Interior,Rural,2,251.36,256.92,4.22,Q1_Baixo,Q1_Baixo,Baixo_INSE
61458788,Publica,Interior,Urbana,2,251.35,252.58,5.01,Q1_Baixo,Q1_Baixo,Medio_INSE
61422385,Publica,Capital,Urbana,2,251.34,259.71,4.93,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61399969,Publica,Interior,Urbana,2,251.3,267.83,4.58,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61466203,Publica,Interior,Urbana,2,251.27,249.5,5.2,Q1_Baixo,Q1_Baixo,Alto_INSE
61450144,Publica,Interior,Urbana,2,251.26,245.22,4.38,Q1_Baixo,Q1_Baixo,Baixo_INSE
61470492,Publica,Interior,Urbana,2,251.22,251.9,4.29,Q1_Baixo,Q1_Baixo,Baixo_INSE
61448632,Publica,Interior,Urbana,2,251.19,258.57,4.11,Q1_Baixo,Q1_Baixo,Baixo_INSE
61417087,Publica,Interior,Urbana,2,251.16,255.79,5.03,Q1_Baixo,Q1_Baixo,Medio_INSE
