"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
0.44032518657447,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.140555825822313,-1.74501906670273,-0.8590262382656,0.0293533439143757,-0.487904561874226
1.43262085097027,0.332384584133853,0.44252866819743,0.0293533439143757,-0.487904561874226
1.12841565734207,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.111077141075498,1.37108640955214,0.44252866819743,0.0293533439143757,-0.487904561874226
0.658148148292838,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.41043519608655,0.332384584133853,0.44252866819743,1.49702053963316,3.77017161448266
NA,NA,NA,NA,NA
1.15384448066407,0.332384584133853,-0.8590262382656,0.0293533439143757,1.64113352630422
-0.829044760091385,0.332384584133853,0.44252866819743,0.0293533439143757,1.64113352630422
