"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.127834988389248,1.41940992594671,0.657827526618807,-0.481697987773516,-1.3985261266916,1.53674748152672,1.80308317394309,-0.33359972299731
-0.127145204693488,-0.210282951992105,0.657827526618807,-0.481697987773516,0.744669755770853,-1.06057220556069,-0.36797615794757,-0.33359972299731
7.74699512868397,-0.210282951992105,-0.973584739395834,-0.481697987773516,-1.3985261266916,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.13038668704279,-1.83997582993092,-2.60499700541048,-1.57478188310573,-0.326928185460375,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.129590727348973,-0.210282951992105,-0.973584739395834,-0.481697987773516,-1.3985261266916,0.238087637983013,1.80308317394309,2.94679755314291
-0.127814554577621,-1.83997582993092,0.657827526618807,-0.481697987773516,0.744669755770853,1.53674748152672,-0.36797615794757,-0.33359972299731
-0.126193540016979,1.41940992594671,0.657827526618807,0.611385907558693,0.744669755770853,1.53674748152672,-0.36797615794757,-0.33359972299731
-0.126504289323548,-0.210282951992105,0.657827526618807,1.7044698028909,-1.3985261266916,0.238087637983013,-0.36797615794757,-0.33359972299731
NA,NA,NA,NA,NA,NA,NA,NA
-0.128321913887836,-0.210282951992105,0.657827526618807,-1.57478188310573,-2.47012406792283,0.238087637983013,1.80308317394309,2.94679755314291
-0.129814795766534,-0.210282951992105,-0.973584739395834,NA,NA,0.238087637983013,NA,NA
