ID_ESCOLA,LOCALIZACAO,AREA,TIPO_ESCOLA,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61399517,Rural,Interior,Pública,2,242.38,262.9,4.05,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61451160,Rural,Interior,Pública,2,242.13,232.54,4.04,Q1_Baixo,Q1_Baixo,Baixo_INSE
61454118,Rural,Interior,Pública,2,241.37,277.47,4.42,Q1_Baixo,Q3_Médio-Alto,Baixo_INSE
61425157,Rural,Interior,Pública,2,241.16,241.44,4.23,Q1_Baixo,Q1_Baixo,Baixo_INSE
61448176,Rural,Interior,Pública,2,240.95,246.88,3.61,Q1_Baixo,Q1_Baixo,Baixo_INSE
61470515,Rural,Interior,Pública,2,240.85,239.67,3.64,Q1_Baixo,Q1_Baixo,Baixo_INSE
61442394,Rural,Interior,Pública,2,240.78,253.54,3.83,Q1_Baixo,Q1_Baixo,Baixo_INSE
61417197,Rural,Interior,Pública,2,239.54,252.19,3.88,Q1_Baixo,Q1_Baixo,Baixo_INSE
61433566,Rural,Interior,Pública,2,239.38,239.54,4.31,Q1_Baixo,Q1_Baixo,Baixo_INSE
61442159,Rural,Interior,Pública,2,239.01,240.11,3.66,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399634,Rural,Interior,Pública,2,238.62,231.71,3.72,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399879,Rural,Interior,Pública,2,238.6,231.29,4.34,Q1_Baixo,Q1_Baixo,Baixo_INSE
61399399,Rural,Interior,Pública,2,238,237.87,4.11,Q1_Baixo,Q1_Baixo,Baixo_INSE
61425535,Rural,Interior,Pública,2,235.89,246.37,3.81,Q1_Baixo,Q1_Baixo,Baixo_INSE
61434011,Rural,Interior,Pública,2,235.58,240.25,3.81,Q1_Baixo,Q1_Baixo,Baixo_INSE
61466159,Rural,Interior,Pública,2,235.14,243.75,4.31,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459457,Rural,Interior,Pública,2,231.03,243.96,4.07,Q1_Baixo,Q1_Baixo,Baixo_INSE
61448126,Rural,Interior,Pública,2,230.1,240.56,4.03,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459766,Rural,Interior,Pública,2,228.7,221.61,4.04,Q1_Baixo,Q1_Baixo,Baixo_INSE
61426084,Rural,Interior,Pública,2,226.45,218.28,4.27,Q1_Baixo,Q1_Baixo,Baixo_INSE
61438237,Rural,Interior,Pública,2,226.07,220.49,3.89,Q1_Baixo,Q1_Baixo,Baixo_INSE
61459394,Rural,Interior,Pública,2,224.71,206.69,3.99,Q1_Baixo,Q1_Baixo,Baixo_INSE
61465829,Rural,Interior,Pública,2,221.09,239.02,3.92,Q1_Baixo,Q1_Baixo,Baixo_INSE
61432992,Urbana,Interior,Pública,2,306.85,303.64,4.61,Q4_Alto,Q4_Alto,Baixo_INSE
61459216,Urbana,Interior,Pública,2,304.26,292.3,4.64,Q4_Alto,Q4_Alto,Baixo_INSE
61438213,Urbana,Interior,Pública,2,301.91,303.57,4.61,Q4_Alto,Q4_Alto,Baixo_INSE
61425515,Urbana,Interior,Pública,2,300.64,304.25,4.5,Q4_Alto,Q4_Alto,Baixo_INSE
61416721,Urbana,Interior,Pública,2,300.59,277.36,4.58,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61456026,Urbana,Interior,Pública,2,298.98,289.76,4.42,Q4_Alto,Q4_Alto,Baixo_INSE
61455472,Urbana,Interior,Pública,2,297.77,296.13,4.55,Q4_Alto,Q4_Alto,Baixo_INSE
61449654,Urbana,Interior,Pública,2,295.24,290.39,4.53,Q4_Alto,Q4_Alto,Baixo_INSE
61425516,Urbana,Interior,Pública,2,295.09,293.31,4.32,Q4_Alto,Q4_Alto,Baixo_INSE
61424864,Urbana,Interior,Pública,2,294.9,302.46,4.29,Q4_Alto,Q4_Alto,Baixo_INSE
61412835,Urbana,Interior,Pública,2,294.83,299.8,4.62,Q4_Alto,Q4_Alto,Baixo_INSE
61439275,Urbana,Interior,Pública,2,294.29,293.22,4.35,Q4_Alto,Q4_Alto,Baixo_INSE
61405615,Urbana,Interior,Pública,2,294.05,274.17,4.28,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61441581,Urbana,Interior,Pública,2,293.67,289.9,4.51,Q4_Alto,Q4_Alto,Baixo_INSE
61431525,Urbana,Interior,Pública,2,293.25,285.74,4.61,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61428136,Urbana,Interior,Pública,2,291.08,282.16,4.45,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459793,Urbana,Interior,Pública,2,290.51,272.85,4.59,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61449605,Urbana,Interior,Pública,2,289.11,289.76,4.46,Q4_Alto,Q4_Alto,Baixo_INSE
61441553,Urbana,Interior,Pública,2,288.83,286.83,3.57,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61433530,Urbana,Interior,Pública,2,287.92,283.51,4.53,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61425109,Urbana,Interior,Pública,2,287.88,304.34,4.56,Q4_Alto,Q4_Alto,Baixo_INSE
61431482,Urbana,Interior,Pública,2,286.72,276.33,4.36,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61417155,Urbana,Interior,Pública,2,286.55,277.23,4.61,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459241,Urbana,Interior,Pública,2,285.71,282.69,4.39,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61442066,Urbana,Interior,Pública,2,285.58,283.52,4.24,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61417093,Urbana,Interior,Pública,2,285.25,275.38,4.28,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61416163,Urbana,Interior,Pública,2,285.2,271.93,4.51,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61466460,Urbana,Interior,Pública,2,285.13,274.37,4.34,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61428626,Urbana,Interior,Pública,2,284.66,285.21,4.1,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61442046,Urbana,Interior,Pública,2,284.64,290.54,4.23,Q4_Alto,Q4_Alto,Baixo_INSE
61459324,Urbana,Interior,Pública,2,284.45,282.02,4.61,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61439338,Urbana,Interior,Pública,2,283.9,277.31,4.5,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459469,Urbana,Interior,Pública,2,283.86,292.86,4.34,Q4_Alto,Q4_Alto,Baixo_INSE
61449175,Urbana,Interior,Pública,2,283.7,279.34,4.58,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61449568,Urbana,Interior,Pública,2,283.64,289.05,4.56,Q4_Alto,Q4_Alto,Baixo_INSE
61433052,Urbana,Interior,Pública,2,283.52,275.87,4.57,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61425395,Urbana,Interior,Pública,2,283.47,279.42,3.79,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459188,Urbana,Interior,Pública,2,283.28,266.3,4.63,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61466163,Urbana,Interior,Pública,2,283.22,285.35,4.53,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61399966,Urbana,Interior,Pública,2,282.5,272.79,4.54,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61439331,Urbana,Interior,Pública,2,282.4,275.91,4.48,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61416137,Urbana,Interior,Pública,2,282.37,270.34,4.18,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61416157,Urbana,Interior,Pública,2,282.37,284.33,4.59,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61416132,Urbana,Interior,Pública,2,282.35,284.15,4.37,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61442329,Urbana,Interior,Pública,2,282.23,283.76,4.19,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61442312,Urbana,Interior,Pública,2,282.14,269.19,3.98,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61457653,Urbana,Interior,Pública,2,282.09,265.56,4.36,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61449551,Urbana,Interior,Pública,2,281.74,264.74,4.54,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61399515,Urbana,Interior,Pública,2,281.56,284.49,4.39,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61459192,Urbana,Interior,Pública,2,281.48,285.64,4.27,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61466531,Urbana,Interior,Pública,2,281.26,287.56,4.25,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61399876,Urbana,Interior,Pública,2,281.11,285.36,4.6,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61412147,Urbana,Interior,Pública,2,281.08,281.44,4.62,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61405646,Urbana,Interior,Pública,2,280.93,271.48,4.4,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61433411,Urbana,Interior,Pública,2,280.14,276.61,4.55,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61458798,Urbana,Interior,Pública,2,280.14,276.23,4.3,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61424980,Urbana,Interior,Pública,2,280.1,274.34,4.57,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61438211,Urbana,Interior,Pública,2,279.98,294.24,4.62,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61399643,Urbana,Interior,Pública,2,279.59,296.65,4.46,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61406176,Urbana,Interior,Pública,2,279.57,284.17,4.25,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61437700,Urbana,Interior,Pública,2,278.97,269.45,4.54,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61442060,Urbana,Interior,Pública,2,278.86,299.73,4.53,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61407966,Urbana,Interior,Pública,2,278.78,272.18,4.56,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61441610,Urbana,Interior,Pública,2,278.72,234.81,3.71,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61448058,Urbana,Interior,Pública,2,278.61,263.99,4.2,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61449223,Urbana,Interior,Pública,2,278.1,283.17,4.59,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61454138,Urbana,Interior,Pública,2,277.99,289.86,4.21,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61439273,Urbana,Interior,Pública,2,277.83,286.64,4.39,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61425637,Urbana,Interior,Pública,2,277.03,282.66,4.6,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61421797,Urbana,Interior,Pública,2,276.96,266.89,4.51,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61454672,Urbana,Interior,Pública,2,276.65,280.22,4.5,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61399988,Urbana,Interior,Pública,2,276.48,277.82,4.31,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61448138,Urbana,Interior,Pública,2,276.36,272.63,4.45,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399485,Urbana,Interior,Pública,2,276.15,274.3,4.56,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61466532,Urbana,Interior,Pública,2,276.09,268.93,3.84,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61425497,Urbana,Interior,Pública,2,276.06,287.61,4.43,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61459258,Urbana,Interior,Pública,2,276.05,274.97,4.59,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61442170,Urbana,Interior,Pública,2,275.91,269.15,4.29,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61416626,Urbana,Interior,Pública,2,275.86,271.38,3.95,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61455943,Urbana,Interior,Pública,2,275.75,266.21,4.25,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61428132,Urbana,Interior,Pública,2,275.38,272.76,3.34,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61466445,Urbana,Interior,Pública,2,274.8,275.7,4.31,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61458823,Urbana,Interior,Pública,2,274.32,302.4,4.16,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61470083,Urbana,Interior,Pública,2,274.3,275.28,4.35,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61459249,Urbana,Interior,Pública,2,274.25,273.21,4.48,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61449550,Urbana,Interior,Pública,2,274.24,286.17,4.57,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61465826,Urbana,Interior,Pública,2,274.13,261.05,4.62,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61449054,Urbana,Capital,Pública,2,273.87,284.58,4.63,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61408067,Urbana,Interior,Pública,2,273.7,273.9,4.52,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61450175,Urbana,Interior,Pública,2,273.67,274.58,4.38,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61459327,Urbana,Interior,Pública,2,273.59,269.76,4.49,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61424984,Urbana,Interior,Pública,2,273.52,274.86,4.23,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61399621,Urbana,Interior,Pública,2,273.48,276.47,4.28,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61424869,Urbana,Interior,Pública,2,273.48,258.21,4.56,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61449559,Urbana,Interior,Pública,2,273.43,255.17,4.03,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61470092,Urbana,Interior,Pública,2,273.28,270.34,4.29,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399490,Urbana,Interior,Pública,2,273.2,273.38,4.58,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61428121,Urbana,Interior,Pública,2,273.1,296.19,3.7,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61455484,Urbana,Interior,Pública,2,272.57,277.35,4.55,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61466241,Urbana,Interior,Pública,2,272.42,259.67,4.38,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61449642,Urbana,Interior,Pública,2,272.24,276.59,4.13,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61470149,Urbana,Interior,Pública,2,272.18,270.36,4.38,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61431520,Urbana,Interior,Pública,2,272.03,276.51,4.44,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61466485,Urbana,Interior,Pública,2,271.99,275.91,4.61,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61454126,Urbana,Interior,Pública,2,271.79,268.3,4.21,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399459,Urbana,Interior,Pública,2,271.78,277.27,4.12,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61399605,Urbana,Interior,Pública,2,271.59,275.79,4.63,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61412857,Urbana,Interior,Pública,2,271.52,287.77,4.54,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61470096,Urbana,Interior,Pública,2,271.47,259.43,4.27,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61400454,Urbana,Interior,Pública,2,271.47,260.61,4.64,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399524,Urbana,Interior,Pública,2,271.25,273.47,4.23,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61455478,Urbana,Interior,Pública,2,271.24,271.37,4.62,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61442374,Urbana,Interior,Pública,2,271.13,280.31,4.64,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61425335,Urbana,Interior,Pública,2,271.12,264.02,4.61,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61456020,Urbana,Interior,Pública,2,271.1,268.37,4.62,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61407973,Urbana,Interior,Pública,2,271,258.26,4.21,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61399456,Urbana,Interior,Pública,2,270.99,278.96,4.54,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61405597,Urbana,Interior,Pública,2,270.92,278.85,4.56,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61412151,Urbana,Interior,Pública,2,270.72,256.26,4.08,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61454113,Urbana,Interior,Pública,2,270.64,277.53,4.51,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61466546,Urbana,Interior,Pública,2,270.62,266.96,4.51,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61454652,Urbana,Interior,Pública,2,270.61,266.14,4.6,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61466179,Urbana,Interior,Pública,2,270.61,269.52,4.08,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61442369,Urbana,Interior,Pública,2,270.1,265.92,4.19,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61459160,Urbana,Interior,Pública,2,270,290.04,4.15,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61449599,Urbana,Interior,Pública,2,269.69,275.75,4.44,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61399461,Urbana,Interior,Pública,2,269.54,267.28,4.15,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61405673,Urbana,Interior,Pública,2,269.51,276.89,4.63,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61425112,Urbana,Interior,Pública,2,269.4,272.47,4.63,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399445,Urbana,Interior,Pública,2,269.36,271.61,4.37,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399861,Urbana,Interior,Pública,2,269.33,268.39,4.26,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61449091,Urbana,Interior,Pública,2,269.22,274.02,4.08,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61441616,Urbana,Interior,Pública,2,269.16,271.98,4.25,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61455998,Urbana,Interior,Pública,2,268.99,279.39,4.49,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61425411,Urbana,Interior,Pública,2,268.95,267.7,3.6,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61399455,Urbana,Interior,Pública,2,268.94,237.17,4,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61433416,Urbana,Interior,Pública,2,268.66,255.61,3.66,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61442354,Urbana,Interior,Pública,2,268.54,282.12,4.49,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61437695,Urbana,Interior,Pública,2,268.51,262.83,4.19,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61416216,Urbana,Interior,Pública,2,268.47,252.01,4.58,Q3_Médio-Alto,Q1_Baixo,Baixo_INSE
61428693,Urbana,Interior,Pública,2,268.46,274.16,4.63,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61416170,Urbana,Interior,Pública,2,268.43,272.95,4.52,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61459201,Urbana,Interior,Pública,2,268.29,276.38,4.52,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61455984,Urbana,Interior,Pública,2,268.28,275.37,4.49,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61425355,Urbana,Interior,Pública,2,268.18,280.02,4.51,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61441566,Urbana,Interior,Pública,2,268.08,270.62,4.33,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61449147,Urbana,Interior,Pública,2,268.04,258.35,4.05,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61412162,Urbana,Interior,Pública,2,267.95,274.98,4.53,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61432510,Urbana,Interior,Pública,2,267.94,261.65,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61442019,Urbana,Interior,Pública,2,267.84,286.36,4.42,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61458828,Urbana,Interior,Pública,2,267.79,269.05,4.59,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61405599,Urbana,Interior,Pública,2,267.73,268.85,4.6,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61456025,Urbana,Interior,Pública,2,267.71,260.8,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61416116,Urbana,Interior,Pública,2,267.69,272.03,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466178,Urbana,Interior,Pública,2,267.57,255.21,4.31,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61457627,Urbana,Interior,Pública,2,267.53,270.12,4.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61424826,Urbana,Interior,Pública,2,267.49,270.73,4.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61425133,Urbana,Interior,Pública,2,267.42,268.05,4.15,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61448069,Urbana,Interior,Pública,2,266.98,277.04,4.3,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61428674,Urbana,Interior,Pública,2,266.87,268.22,4.31,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61416106,Urbana,Interior,Pública,2,266.79,260.38,4.55,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61458832,Urbana,Interior,Pública,2,266.78,257.54,3.94,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61425732,Urbana,Interior,Pública,2,266.71,270.02,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466514,Urbana,Interior,Pública,2,266.7,260.47,4.55,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433423,Urbana,Interior,Pública,2,266.67,262.62,4.63,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459196,Urbana,Interior,Pública,2,266.62,268.31,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466500,Urbana,Interior,Pública,2,266.28,288.21,4.25,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61466501,Urbana,Interior,Pública,2,266.21,271.42,4.51,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61455444,Urbana,Interior,Pública,2,266.19,267.44,4.35,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61470109,Urbana,Interior,Pública,2,266.19,277.09,4.64,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61425140,Urbana,Interior,Pública,2,266.03,270.96,4.6,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61437690,Urbana,Interior,Pública,2,265.94,285.19,4.55,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61448159,Urbana,Interior,Pública,2,265.89,251.27,4.36,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61424813,Urbana,Interior,Pública,2,265.56,257.23,4.28,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61417221,Urbana,Interior,Pública,2,265.54,270.82,4.42,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61442410,Urbana,Interior,Pública,2,265.5,265.09,4.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433440,Urbana,Interior,Pública,2,265.42,260.37,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61442652,Urbana,Interior,Pública,2,265.4,269.52,4.08,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61449592,Urbana,Interior,Pública,2,265.35,269.31,4.42,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61408016,Urbana,Interior,Pública,2,265.34,250.38,4.52,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61459250,Urbana,Interior,Pública,2,265.3,266.95,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61451158,Urbana,Interior,Pública,2,265.29,241.15,4.45,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61399596,Urbana,Interior,Pública,2,265.21,255.26,4.42,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61455935,Urbana,Interior,Pública,2,265.18,258.74,4,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61455980,Urbana,Interior,Pública,2,265.12,277.07,4.51,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61466451,Urbana,Interior,Pública,2,265.12,266.8,4.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61412154,Urbana,Interior,Pública,2,265.09,265.72,4.5,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433023,Urbana,Interior,Pública,2,265.04,266.33,4.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433430,Urbana,Interior,Pública,2,265.02,266.56,4.38,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61439351,Urbana,Interior,Pública,2,264.94,263.46,4.26,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61449576,Urbana,Interior,Pública,2,264.93,264.04,4.36,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459161,Urbana,Interior,Pública,2,264.89,266.52,4.27,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61457693,Urbana,Interior,Pública,2,264.83,267.68,4.63,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61448630,Urbana,Interior,Pública,2,264.81,257.93,4.4,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61466176,Urbana,Interior,Pública,2,264.67,268.19,4.36,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61448161,Urbana,Interior,Pública,2,264.48,263.38,4.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61412891,Urbana,Interior,Pública,2,264.45,258.06,4.28,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61417151,Urbana,Interior,Pública,2,264.25,257.67,4.19,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61425331,Urbana,Interior,Pública,2,264.17,271.06,4.2,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61455995,Urbana,Interior,Pública,2,264.08,269.78,4.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
